WBGene00000001,ENSP00000379855
WBGene00001862,ENSP00000357989
WBGene00001863,ENSP00000271588
WBGene00001863,ENSP00000348444
WBGene00001865,ENSP00000347232
WBGene00001872,ENSP00000263187
WBGene00001875,ENSP00000289352
WBGene00001875,ENSP00000343282
WBGene00001875,ENSP00000346316
WBGene00001875,ENSP00000347168
WBGene00001875,ENSP00000348258
WBGene00001875,ENSP00000350159
WBGene00001875,ENSP00000350767
WBGene00001875,ENSP00000352980
WBGene00001875,ENSP00000353624
WBGene00001875,ENSP00000366581
WBGene00001875,ENSP00000366974
WBGene00001875,ENSP00000367034
WBGene00001875,ENSP00000376664
WBGene00001875,ENSP00000376669
WBGene00001876,ENSP00000333277
WBGene00001876,ENSP00000358154
WBGene00001876,ENSP00000385479
WBGene00001879,ENSP00000289352
WBGene00001879,ENSP00000343282
WBGene00001879,ENSP00000346316
WBGene00001879,ENSP00000347168
WBGene00001879,ENSP00000348258
WBGene00001879,ENSP00000350159
WBGene00001879,ENSP00000350767
WBGene00001879,ENSP00000352980
WBGene00001879,ENSP00000353624
WBGene00001879,ENSP00000366581
WBGene00001879,ENSP00000366974
WBGene00001879,ENSP00000367034
WBGene00001879,ENSP00000376664
WBGene00001879,ENSP00000376669
WBGene00001880,ENSP00000333277
WBGene00001880,ENSP00000358154
WBGene00001880,ENSP00000385479
WBGene00001883,ENSP00000333277
WBGene00001883,ENSP00000358154
WBGene00001883,ENSP00000385479
WBGene00001884,ENSP00000289352
WBGene00001884,ENSP00000343282
WBGene00001884,ENSP00000346316
WBGene00001884,ENSP00000347168
WBGene00001884,ENSP00000348258
WBGene00001884,ENSP00000350159
WBGene00001884,ENSP00000350767
WBGene00001884,ENSP00000352980
WBGene00001884,ENSP00000353624
WBGene00001884,ENSP00000366581
WBGene00001884,ENSP00000366974
WBGene00001884,ENSP00000367034
WBGene00001884,ENSP00000376664
WBGene00001884,ENSP00000376669
WBGene00001887,ENSP00000333277
WBGene00001887,ENSP00000358154
WBGene00001887,ENSP00000385479
WBGene00001888,ENSP00000289352
WBGene00001888,ENSP00000343282
WBGene00001888,ENSP00000346316
WBGene00001888,ENSP00000347168
WBGene00001888,ENSP00000348258
WBGene00001888,ENSP00000350159
WBGene00001888,ENSP00000350767
WBGene00001888,ENSP00000352980
WBGene00001888,ENSP00000353624
WBGene00001888,ENSP00000366581
WBGene00001888,ENSP00000366974
WBGene00001888,ENSP00000367034
WBGene00001888,ENSP00000376664
WBGene00001888,ENSP00000376669
WBGene00001891,ENSP00000333277
WBGene00001891,ENSP00000358154
WBGene00001891,ENSP00000385479
WBGene00001892,ENSP00000289352
WBGene00001892,ENSP00000343282
WBGene00001892,ENSP00000346316
WBGene00001892,ENSP00000347168
WBGene00001892,ENSP00000348258
WBGene00001892,ENSP00000350159
WBGene00001892,ENSP00000350767
WBGene00001892,ENSP00000352980
WBGene00001892,ENSP00000353624
WBGene00001892,ENSP00000366581
WBGene00001892,ENSP00000366974
WBGene00001892,ENSP00000367034
WBGene00001892,ENSP00000376664
WBGene00001892,ENSP00000376669
WBGene00001898,ENSP00000330074
WBGene00001899,ENSP00000333277
WBGene00001899,ENSP00000358154
WBGene00001899,ENSP00000385479
WBGene00001900,ENSP00000289352
WBGene00001900,ENSP00000343282
WBGene00001900,ENSP00000346316
WBGene00001900,ENSP00000347168
WBGene00001900,ENSP00000348258
WBGene00001900,ENSP00000350159
WBGene00001900,ENSP00000350767
WBGene00001900,ENSP00000352980
WBGene00001900,ENSP00000353624
WBGene00001900,ENSP00000366581
WBGene00001900,ENSP00000366974
WBGene00001900,ENSP00000367034
WBGene00001900,ENSP00000376664
WBGene00001900,ENSP00000376669
WBGene00001901,ENSP00000333277
WBGene00001901,ENSP00000358154
WBGene00001901,ENSP00000385479
WBGene00001902,ENSP00000289352
WBGene00001902,ENSP00000343282
WBGene00001902,ENSP00000346316
WBGene00001902,ENSP00000347168
WBGene00001902,ENSP00000348258
WBGene00001902,ENSP00000350159
WBGene00001902,ENSP00000350767
WBGene00001902,ENSP00000352980
WBGene00001902,ENSP00000353624
WBGene00001902,ENSP00000366581
WBGene00001902,ENSP00000366974
WBGene00001902,ENSP00000367034
WBGene00001902,ENSP00000376664
WBGene00001902,ENSP00000376669
WBGene00001905,ENSP00000289352
WBGene00001905,ENSP00000343282
WBGene00001905,ENSP00000346316
WBGene00001905,ENSP00000347168
WBGene00001905,ENSP00000348258
WBGene00001905,ENSP00000350159
WBGene00001905,ENSP00000350767
WBGene00001905,ENSP00000352980
WBGene00001905,ENSP00000353624
WBGene00001905,ENSP00000366581
WBGene00001905,ENSP00000366974
WBGene00001905,ENSP00000367034
WBGene00001905,ENSP00000376664
WBGene00001905,ENSP00000376669
WBGene00001906,ENSP00000333277
WBGene00001906,ENSP00000358154
WBGene00001906,ENSP00000385479
WBGene00001909,ENSP00000332790
WBGene00001911,ENSP00000289352
WBGene00001911,ENSP00000343282
WBGene00001911,ENSP00000346316
WBGene00001911,ENSP00000347168
WBGene00001911,ENSP00000348258
WBGene00001911,ENSP00000350159
WBGene00001911,ENSP00000350767
WBGene00001911,ENSP00000352980
WBGene00001911,ENSP00000353624
WBGene00001911,ENSP00000366581
WBGene00001911,ENSP00000366974
WBGene00001911,ENSP00000367034
WBGene00001911,ENSP00000376664
WBGene00001911,ENSP00000376669
WBGene00001912,ENSP00000289352
WBGene00001912,ENSP00000343282
WBGene00001912,ENSP00000346316
WBGene00001912,ENSP00000347168
WBGene00001912,ENSP00000348258
WBGene00001912,ENSP00000350159
WBGene00001912,ENSP00000350767
WBGene00001912,ENSP00000352980
WBGene00001912,ENSP00000353624
WBGene00001912,ENSP00000366581
WBGene00001912,ENSP00000366974
WBGene00001912,ENSP00000367034
WBGene00001912,ENSP00000376664
WBGene00001912,ENSP00000376669
WBGene00001915,ENSP00000366618
WBGene00001916,ENSP00000333277
WBGene00001916,ENSP00000358154
WBGene00001916,ENSP00000385479
WBGene00001919,ENSP00000333277
WBGene00001919,ENSP00000358154
WBGene00001919,ENSP00000385479
WBGene00001920,ENSP00000289352
WBGene00001920,ENSP00000343282
WBGene00001920,ENSP00000346316
WBGene00001920,ENSP00000347168
WBGene00001920,ENSP00000348258
WBGene00001920,ENSP00000350159
WBGene00001920,ENSP00000350767
WBGene00001920,ENSP00000352980
WBGene00001920,ENSP00000353624
WBGene00001920,ENSP00000366581
WBGene00001920,ENSP00000366974
WBGene00001920,ENSP00000367034
WBGene00001920,ENSP00000376664
WBGene00001920,ENSP00000376669
WBGene00001923,ENSP00000333277
WBGene00001923,ENSP00000358154
WBGene00001923,ENSP00000385479
WBGene00001924,ENSP00000289352
WBGene00001924,ENSP00000343282
WBGene00001924,ENSP00000346316
WBGene00001924,ENSP00000347168
WBGene00001924,ENSP00000348258
WBGene00001924,ENSP00000350159
WBGene00001924,ENSP00000350767
WBGene00001924,ENSP00000352980
WBGene00001924,ENSP00000353624
WBGene00001924,ENSP00000366581
WBGene00001924,ENSP00000366974
WBGene00001924,ENSP00000367034
WBGene00001924,ENSP00000376664
WBGene00001924,ENSP00000376669
WBGene00001929,ENSP00000333277
WBGene00001929,ENSP00000358154
WBGene00001929,ENSP00000385479
WBGene00001930,ENSP00000289352
WBGene00001930,ENSP00000343282
WBGene00001930,ENSP00000346316
WBGene00001930,ENSP00000347168
WBGene00001930,ENSP00000348258
WBGene00001930,ENSP00000350159
WBGene00001930,ENSP00000350767
WBGene00001930,ENSP00000352980
WBGene00001930,ENSP00000353624
WBGene00001930,ENSP00000366581
WBGene00001930,ENSP00000366974
WBGene00001930,ENSP00000367034
WBGene00001930,ENSP00000376664
WBGene00001930,ENSP00000376669
WBGene00001933,ENSP00000333277
WBGene00001933,ENSP00000358154
WBGene00001933,ENSP00000385479
WBGene00001934,ENSP00000289352
WBGene00001934,ENSP00000343282
WBGene00001934,ENSP00000346316
WBGene00001934,ENSP00000347168
WBGene00001934,ENSP00000348258
WBGene00001934,ENSP00000350159
WBGene00001934,ENSP00000350767
WBGene00001934,ENSP00000352980
WBGene00001934,ENSP00000353624
WBGene00001934,ENSP00000366581
WBGene00001934,ENSP00000366974
WBGene00001934,ENSP00000367034
WBGene00001934,ENSP00000376664
WBGene00001934,ENSP00000376669
WBGene00001937,ENSP00000333277
WBGene00001937,ENSP00000358154
WBGene00001937,ENSP00000385479
WBGene00001938,ENSP00000289352
WBGene00001938,ENSP00000343282
WBGene00001938,ENSP00000346316
WBGene00001938,ENSP00000347168
WBGene00001938,ENSP00000348258
WBGene00001938,ENSP00000350159
WBGene00001938,ENSP00000350767
WBGene00001938,ENSP00000352980
WBGene00001938,ENSP00000353624
WBGene00001938,ENSP00000366581
WBGene00001938,ENSP00000366974
WBGene00001938,ENSP00000367034
WBGene00001938,ENSP00000376664
WBGene00001938,ENSP00000376669
WBGene00001941,ENSP00000289352
WBGene00001941,ENSP00000343282
WBGene00001941,ENSP00000346316
WBGene00001941,ENSP00000347168
WBGene00001941,ENSP00000348258
WBGene00001941,ENSP00000350159
WBGene00001941,ENSP00000350767
WBGene00001941,ENSP00000352980
WBGene00001941,ENSP00000353624
WBGene00001941,ENSP00000366581
WBGene00001941,ENSP00000366974
WBGene00001941,ENSP00000367034
WBGene00001941,ENSP00000376664
WBGene00001941,ENSP00000376669
WBGene00001945,ENSP00000254810
WBGene00001945,ENSP00000355781
WBGene00001948,ENSP00000228641
WBGene00001950,ENSP00000266744
WBGene00001952,ENSP00000318846
WBGene00001953,ENSP00000405176
WBGene00001955,ENSP00000204517
WBGene00001959,ENSP00000302189
WBGene00001972,ENSP00000404912
WBGene00001974,ENSP00000278412
WBGene00001975,ENSP00000420588
WBGene00001976,ENSP00000407306
WBGene00001978,ENSP00000384638
WBGene00001979,ENSP00000385604
WBGene00001983,ENSP00000337445
WBGene00001993,ENSP00000289004
WBGene00001994,ENSP00000385571
WBGene00001994,ENSP00000407442
WBGene00001996,ENSP00000391494
WBGene00001997,ENSP00000311360
WBGene00001998,ENSP00000370151
WBGene00001999,ENSP00000376309
WBGene00002000,ENSP00000358635
WBGene00002000,ENSP00000413303
WBGene00002001,ENSP00000304668
WBGene00002002,ENSP00000392896
WBGene00002003,ENSP00000261858
WBGene00002004,ENSP00000332698
WBGene00002005,ENSP00000227378
WBGene00002005,ENSP00000310219
WBGene00002005,ENSP00000324173
WBGene00002005,ENSP00000364801
WBGene00002005,ENSP00000364802
WBGene00002005,ENSP00000364805
WBGene00002005,ENSP00000372881
WBGene00002005,ENSP00000375391
WBGene00002005,ENSP00000375399
WBGene00002005,ENSP00000378199
WBGene00002005,ENSP00000382915
WBGene00002005,ENSP00000393087
WBGene00002005,ENSP00000396486
WBGene00002005,ENSP00000403530
WBGene00002005,ENSP00000404524
WBGene00002005,ENSP00000406359
WBGene00002005,ENSP00000408347
WBGene00002005,ENSP00000408907
WBGene00002005,ENSP00000409151
WBGene00002007,ENSP00000227378
WBGene00002007,ENSP00000310219
WBGene00002007,ENSP00000324173
WBGene00002007,ENSP00000364801
WBGene00002007,ENSP00000364802
WBGene00002007,ENSP00000364805
WBGene00002007,ENSP00000372881
WBGene00002007,ENSP00000375391
WBGene00002007,ENSP00000375399
WBGene00002007,ENSP00000378199
WBGene00002007,ENSP00000382915
WBGene00002007,ENSP00000393087
WBGene00002007,ENSP00000396486
WBGene00002007,ENSP00000403530
WBGene00002007,ENSP00000404524
WBGene00002007,ENSP00000406359
WBGene00002007,ENSP00000408347
WBGene00002007,ENSP00000408907
WBGene00002007,ENSP00000409151
WBGene00002008,ENSP00000227378
WBGene00002008,ENSP00000310219
WBGene00002008,ENSP00000324173
WBGene00002008,ENSP00000364801
WBGene00002008,ENSP00000364802
WBGene00002008,ENSP00000364805
WBGene00002008,ENSP00000372881
WBGene00002008,ENSP00000375391
WBGene00002008,ENSP00000375399
WBGene00002008,ENSP00000378199
WBGene00002008,ENSP00000382915
WBGene00002008,ENSP00000393087
WBGene00002008,ENSP00000396486
WBGene00002008,ENSP00000403530
WBGene00002008,ENSP00000404524
WBGene00002008,ENSP00000406359
WBGene00002008,ENSP00000408347
WBGene00002008,ENSP00000408907
WBGene00002008,ENSP00000409151
WBGene00002010,ENSP00000297185
WBGene00002011,ENSP00000227251
WBGene00002023,ENSP00000248553
WBGene00002025,ENSP00000373620
WBGene00002026,ENSP00000227378
WBGene00002026,ENSP00000310219
WBGene00002026,ENSP00000324173
WBGene00002026,ENSP00000364801
WBGene00002026,ENSP00000364802
WBGene00002026,ENSP00000364805
WBGene00002026,ENSP00000372881
WBGene00002026,ENSP00000375391
WBGene00002026,ENSP00000375399
WBGene00002026,ENSP00000378199
WBGene00002026,ENSP00000382915
WBGene00002026,ENSP00000393087
WBGene00002026,ENSP00000396486
WBGene00002026,ENSP00000403530
WBGene00002026,ENSP00000404524
WBGene00002026,ENSP00000406359
WBGene00002026,ENSP00000408347
WBGene00002026,ENSP00000408907
WBGene00002026,ENSP00000409151
WBGene00002028,ENSP00000261797
WBGene00002028,ENSP00000264363
WBGene00002028,ENSP00000296499
WBGene00002028,ENSP00000299641
WBGene00002029,ENSP00000359581
WBGene00002031,ENSP00000259241
WBGene00002035,ENSP00000288235
WBGene00002035,ENSP00000304899
WBGene00002036,ENSP00000261839
WBGene00002036,ENSP00000285039
WBGene00002036,ENSP00000350945
WBGene00002038,ENSP00000258787
WBGene00002038,ENSP00000300119
WBGene00002038,ENSP00000324527
WBGene00002038,ENSP00000352834
WBGene00002038,ENSP00000376132
WBGene00002039,ENSP00000272666
WBGene00002039,ENSP00000386331
WBGene00002040,ENSP00000314032
WBGene00002041,ENSP00000412500
WBGene00002042,ENSP00000403844
WBGene00002043,ENSP00000357950
WBGene00002045,ENSP00000360664
WBGene00002046,ENSP00000263309
WBGene00002048,ENSP00000295718
WBGene00002050,ENSP00000327054
WBGene00002061,ENSP00000323714
WBGene00002062,ENSP00000258416
WBGene00002065,ENSP00000336702
WBGene00002066,ENSP00000264211
WBGene00002070,ENSP00000251047
WBGene00002071,ENSP00000303366
WBGene00002074,ENSP00000334373
WBGene00002075,ENSP00000290158
WBGene00002076,ENSP00000336712
WBGene00002076,ENSP00000397379
WBGene00002077,ENSP00000261574
WBGene00002078,ENSP00000385257
WBGene00002079,ENSP00000262982
WBGene00002080,ENSP00000327821
WBGene00002081,ENSP00000264106
WBGene00002083,ENSP00000398370
WBGene00002146,ENSP00000357583
WBGene00002147,ENSP00000256797
WBGene00002150,ENSP00000328150
WBGene00002152,ENSP00000364811
WBGene00002153,ENSP00000303279
WBGene00002162,ENSP00000306397
WBGene00002169,ENSP00000283131
WBGene00002169,ENSP00000360163
WBGene00002173,ENSP00000349029
WBGene00002173,ENSP00000363435
WBGene00002173,ENSP00000370744
WBGene00002178,ENSP00000398480
WBGene00002179,ENSP00000284262
WBGene00002180,ENSP00000271843
WBGene00002181,ENSP00000262648
WBGene00002182,ENSP00000354560
WBGene00002183,ENSP00000265838
WBGene00002184,ENSP00000378395
WBGene00002185,ENSP00000232766
WBGene00002189,ENSP00000309591
WBGene00002190,ENSP00000385749
WBGene00002191,ENSP00000371400
WBGene00002192,ENSP00000251472
WBGene00002192,ENSP00000262811
WBGene00002192,ENSP00000354671
WBGene00002192,ENSP00000385727
WBGene00002196,ENSP00000365046
WBGene00002196,ENSP00000382984
WBGene00002196,ENSP00000395546
WBGene00002196,ENSP00000396772
WBGene00002196,ENSP00000410942
WBGene00002196,ENSP00000413092
WBGene00002196,ENSP00000415615
WBGene00002201,ENSP00000261716
WBGene00002202,ENSP00000261798
WBGene00002203,ENSP00000324464
WBGene00002203,ENSP00000352929
WBGene00002207,ENSP00000371341
WBGene00002213,ENSP00000378649
WBGene00002215,ENSP00000412693
WBGene00002216,ENSP00000368976
WBGene00002217,ENSP00000259711
WBGene00002217,ENSP00000350459
WBGene00002219,ENSP00000361298
WBGene00002222,ENSP00000364864
WBGene00002223,ENSP00000295559
WBGene00002223,ENSP00000379029
WBGene00002228,ENSP00000324020
WBGene00002229,ENSP00000363524
WBGene00002230,ENSP00000378533
WBGene00002232,ENSP00000268171
WBGene00002232,ENSP00000332052
WBGene00002233,ENSP00000345055
WBGene00002235,ENSP00000155840
WBGene00002238,ENSP00000325448
WBGene00002239,ENSP00000339952
WBGene00002243,ENSP00000359077
WBGene00002244,ENSP00000353284
WBGene00002244,ENSP00000382840
WBGene00002245,ENSP00000345206
WBGene00002247,ENSP00000205386
WBGene00002247,ENSP00000377191
WBGene00002247,ENSP00000388325
WBGene00002248,ENSP00000357133
WBGene00002248,ENSP00000374309
WBGene00002249,ENSP00000348395
WBGene00002252,ENSP00000359760
WBGene00002258,ENSP00000362817
WBGene00002261,ENSP00000392466
WBGene00002262,ENSP00000379386
WBGene00002264,ENSP00000302100
WBGene00002280,ENSP00000225964
WBGene00002280,ENSP00000264828
WBGene00002280,ENSP00000297268
WBGene00002280,ENSP00000303153
WBGene00002280,ENSP00000304408
WBGene00002280,ENSP00000331902
WBGene00002280,ENSP00000332371
WBGene00002280,ENSP00000339915
WBGene00002280,ENSP00000349802
WBGene00002280,ENSP00000351163
WBGene00002280,ENSP00000353654
WBGene00002280,ENSP00000359603
WBGene00002280,ENSP00000360882
WBGene00002280,ENSP00000361290
WBGene00002280,ENSP00000362776
WBGene00002280,ENSP00000364000
WBGene00002280,ENSP00000364979
WBGene00002280,ENSP00000369889
WBGene00002280,ENSP00000379823
WBGene00002280,ENSP00000379866
WBGene00002280,ENSP00000397117
WBGene00002280,ENSP00000399122
WBGene00002280,ENSP00000400953
WBGene00002280,ENSP00000408457
WBGene00002280,ENSP00000413007
WBGene00002280,ENSP00000414605
WBGene00002295,ENSP00000281928
WBGene00002297,ENSP00000401910
WBGene00002299,ENSP00000275493
WBGene00002324,ENSP00000286317
WBGene00002335,ENSP00000373382
WBGene00002344,ENSP00000381717
WBGene00002348,ENSP00000216181
WBGene00002348,ENSP00000226207
WBGene00002348,ENSP00000226209
WBGene00002348,ENSP00000245503
WBGene00002348,ENSP00000252172
WBGene00002348,ENSP00000252173
WBGene00002348,ENSP00000255381
WBGene00002348,ENSP00000262873
WBGene00002348,ENSP00000273353
WBGene00002348,ENSP00000348634
WBGene00002348,ENSP00000353590
WBGene00002348,ENSP00000355048
WBGene00002348,ENSP00000379613
WBGene00002348,ENSP00000406273
WBGene00002363,ENSP00000384493
WBGene00002497,ENSP00000223127
WBGene00002497,ENSP00000282903
WBGene00002497,ENSP00000365548
WBGene00002583,ENSP00000354558
WBGene00002632,ENSP00000349486
WBGene00002637,ENSP00000262450
WBGene00002637,ENSP00000312419
WBGene00002637,ENSP00000369716
WBGene00002694,ENSP00000317985
WBGene00002694,ENSP00000382697
WBGene00002717,ENSP00000320485
WBGene00002845,ENSP00000320949
WBGene00002850,ENSP00000358812
WBGene00002855,ENSP00000303552
WBGene00002879,ENSP00000346921
WBGene00002881,ENSP00000180166
WBGene00002891,ENSP00000278353
WBGene00002957,ENSP00000387006
WBGene00002978,ENSP00000357513
WBGene00002979,ENSP00000272117
WBGene00002980,ENSP00000306866
WBGene00002981,ENSP00000268607
WBGene00002982,ENSP00000274459
WBGene00002985,ENSP00000263274
WBGene00002986,ENSP00000402030
WBGene00002987,ENSP00000377854
WBGene00002988,ENSP00000362573
WBGene00002989,ENSP00000290759
WBGene00002990,ENSP00000350681
WBGene00002990,ENSP00000366184
WBGene00002991,ENSP00000367405
WBGene00002996,ENSP00000278193
WBGene00002998,ENSP00000355772
WBGene00002999,ENSP00000219865
WBGene00003000,ENSP00000254457
WBGene00003001,ENSP00000256646
WBGene00003007,ENSP00000296084
WBGene00003008,ENSP00000232424
WBGene00003009,ENSP00000265094
WBGene00003009,ENSP00000359206
WBGene00003014,ENSP00000344401
WBGene00003017,ENSP00000365898
WBGene00003018,ENSP00000302216
WBGene00003020,ENSP00000262133
WBGene00003024,ENSP00000222726
WBGene00003025,ENSP00000385823
WBGene00003026,ENSP00000373272
WBGene00003030,ENSP00000288602
WBGene00003033,ENSP00000278780
WBGene00003036,ENSP00000362592
WBGene00003036,ENSP00000369424
WBGene00003037,ENSP00000408309
WBGene00003041,ENSP00000216237
WBGene00003043,ENSP00000417183
WBGene00003047,ENSP00000380378
WBGene00003048,ENSP00000384625
WBGene00003052,ENSP00000261366
WBGene00003055,ENSP00000262424
WBGene00003059,ENSP00000386134
WBGene00003061,ENSP00000296684
WBGene00003062,ENSP00000377385
WBGene00003063,ENSP00000346725
WBGene00003064,ENSP00000387219
WBGene00003066,ENSP00000376834
WBGene00003068,ENSP00000373600
WBGene00003071,ENSP00000243077
WBGene00003071,ENSP00000256991
WBGene00003071,ENSP00000263816
WBGene00003071,ENSP00000374135
WBGene00003072,ENSP00000243077
WBGene00003072,ENSP00000263816
WBGene00003072,ENSP00000374135
WBGene00003073,ENSP00000377954
WBGene00003074,ENSP00000265537
WBGene00003076,ENSP00000310596
WBGene00003077,ENSP00000302160
WBGene00003078,ENSP00000252816
WBGene00003079,ENSP00000410758
WBGene00003080,ENSP00000296581
WBGene00003081,ENSP00000252622
WBGene00003082,ENSP00000249299
WBGene00003084,ENSP00000290974
WBGene00003085,ENSP00000265872
WBGene00003086,ENSP00000317332
WBGene00003089,ENSP00000397598
WBGene00003102,ENSP00000239165
WBGene00003106,ENSP00000386170
WBGene00003107,ENSP00000387089
