From	To
O94903	ENSG00000147471
O94905	ENSG00000147475
O94906	ENSG00000101161
O94910	ENSG00000072071
O94913	ENSG00000165494
O94915	ENSG00000075539
O94923	ENSG00000138604
O94925	ENSG00000115419
O94929	ENSG00000173210
O94933	ENSG00000121871
O94953	ENSG00000127663
O94956	ENSG00000137491
O94964	ENSG00000149639
O94966	ENSG00000172046
O94967	ENSG00000085433
O94973	ENSG00000183020
O94979	ENSG00000138674
O94983	ENSG00000108509
O94985	ENSG00000171603
O94991	ENSG00000165300
O95006	ENSG00000221910
O95007	ENSG00000221813
O95013	ENSG00000176269
O95045	ENSG00000007001
O95047	ENSG00000180658
O95049	ENSG00000105289
O95050	ENSG00000241644
O95067	ENSG00000157456
O95070	ENSG00000174851
O95071	ENSG00000104517
O95076	ENSG00000156150
O95096	ENSG00000125820
O95104	ENSG00000156304
O95125	ENSG00000166261
O95140	ENSG00000116688
O95147	ENSG00000276023
O95147	ENSG00000275932
O95149	ENSG00000169371
O95153	ENSG00000005379
O95155	ENSG00000130939
O95159	ENSG00000162300
O95163	ENSG00000070061
O95164	ENSG00000122042
O95168	ENSG00000065518
O95169	ENSG00000166136
O95185	ENSG00000182168
O95190	ENSG00000180304
O95197	ENSG00000133318
O95198	ENSG00000109466
O95201	ENSG00000122386
O95202	ENSG00000168924
O95206	ENSG00000136099
O95208	ENSG00000072134
O95214	ENSG00000104660
O95218	ENSG00000132485
O95221	ENSG00000149133
O95222	ENSG00000184933
O95232	ENSG00000108848
O95238	ENSG00000124664
O95239	ENSG00000090889
O95248	ENSG00000100241
O95249	ENSG00000108587
O95251	ENSG00000136504
O95259	ENSG00000143473
O95260	ENSG00000107669
O95267	ENSG00000172575
O95271	ENSG00000173273
O95279	ENSG00000164626
O95292	ENSG00000124164
O95294	ENSG00000111344
O95295	ENSG00000143553
O95299	ENSG00000130414
O95299	ENSG00000281434
O95319	ENSG00000048740
O95336	ENSG00000130313
O95342	ENSG00000073734
O95343	ENSG00000138083
O95347	ENSG00000136824
O95352	ENSG00000197548
O95363	ENSG00000145982
O95365	ENSG00000178951
O95371	ENSG00000168158
O95372	ENSG00000011009
O95376	ENSG00000177479
O95382	ENSG00000142733
O95390	ENSG00000135414
O95391	ENSG00000164609
O95394	ENSG00000013375
O95395	ENSG00000140297
O95396	ENSG00000124217
O95398	ENSG00000079337
O95400	ENSG00000169217
O95405	ENSG00000157077
O95406	ENSG00000100528
O95409	ENSG00000043355
O95427	ENSG00000197563
O95428	ENSG00000100767
O95433	ENSG00000100591
O95436	ENSG00000157765
O95453	ENSG00000140694
O95453	ENSG00000274829
O95455	ENSG00000088451
O95461	ENSG00000133424
O95466	ENSG00000184922
O95470	ENSG00000166224
O95473	ENSG00000105467
O95475	ENSG00000184302
O95476	ENSG00000175826
O95477	ENSG00000165029
O95478	ENSG00000164346
O95486	ENSG00000113615
O95487	ENSG00000138802
O95490	ENSG00000117114
O95551	ENSG00000111802
O95562	ENSG00000213064
O95563	ENSG00000143158
O95568	ENSG00000171806
O95571	ENSG00000105755
O95573	ENSG00000123983
O95600	ENSG00000102349
O95602	ENSG00000068654
O95619	ENSG00000127337
O95620	ENSG00000105865
O95622	ENSG00000173175
O95626	ENSG00000139223
O95628	ENSG00000080802
O95631	ENSG00000065320
O95639	ENSG00000160917
O95670	ENSG00000213760
O95670	ENSG00000206445
O95670	ENSG00000234668
O95670	ENSG00000226850
O95670	ENSG00000227587
O95670	ENSG00000234920
O95670	ENSG00000230900
O95674	ENSG00000101290
O95677	ENSG00000112319
O95685	ENSG00000132825
O95704	ENSG00000113108
O95707	ENSG00000105171
O95721	ENSG00000099940
O95747	ENSG00000172939
O95757	ENSG00000164070
O95758	ENSG00000119314
O95759	ENSG00000204634
O95777	ENSG00000128534
O95780	ENSG00000197124
O95782	ENSG00000196961
O95786	ENSG00000107201
O95793	ENSG00000124214
O95801	ENSG00000243725
O95803	ENSG00000164100
O95807	ENSG00000183726
O95822	ENSG00000103150
O95831	ENSG00000156709
O95833	ENSG00000169583
O95834	ENSG00000125746
O95841	ENSG00000116194
O95847	ENSG00000153291
O95863	ENSG00000124216
O95864	ENSG00000134824
O95870	ENSG00000204427
O95870	ENSG00000206403
O95870	ENSG00000230475
O95870	ENSG00000236063
O95870	ENSG00000235676
O95870	ENSG00000231488
O95870	ENSG00000224552
O95872	ENSG00000236011
O95872	ENSG00000204438
O95872	ENSG00000206408
O95872	ENSG00000228605
O95872	ENSG00000223932
O95872	ENSG00000232312
O95881	ENSG00000117862
O95900	ENSG00000167112
O95918	ENSG00000206512
O95918	ENSG00000206467
O95918	ENSG00000204657
O95918	ENSG00000229680
O95918	ENSG00000229185
O95918	ENSG00000224319
O95918	ENSG00000227044
O95926	ENSG00000117614
O95936	ENSG00000163508
O95947	ENSG00000149922
O95948	ENSG00000119547
O95983	ENSG00000071655
O95985	ENSG00000100038
O95989	ENSG00000272325
O95992	ENSG00000138135
O96000	ENSG00000140990
O96005	ENSG00000104853
O96008	ENSG00000130204
O96013	ENSG00000130669
O96017	ENSG00000183765
O96019	ENSG00000136518
O96020	ENSG00000175305
O96024	ENSG00000206285
O96024	ENSG00000226936
O96024	ENSG00000235155
O96024	ENSG00000236802
O96024	ENSG00000235863
P00156	ENSG00000198727
P00167	ENSG00000166347
P00338	ENSG00000134333
P00367	ENSG00000148672
P00374	ENSG00000228716
P00387	ENSG00000100243
P00390	ENSG00000104687
P00395	ENSG00000198804
P00403	ENSG00000198712
P00414	ENSG00000198938
P00439	ENSG00000171759
P00441	ENSG00000142168
P00491	ENSG00000198805
P00492	ENSG00000165704
P00505	ENSG00000125166
P00519	ENSG00000097007
P00558	ENSG00000102144
P00568	ENSG00000106992
P00813	ENSG00000196839
P00846	ENSG00000198899
P00915	ENSG00000133742
P00918	ENSG00000104267
P01008	ENSG00000117601
P01033	ENSG00000102265
P01034	ENSG00000101439
P01036	ENSG00000101441
P01037	ENSG00000170373
P01111	ENSG00000213281
P01112	ENSG00000174775
P01112	ENSG00000276536
P01116	ENSG00000133703
P01127	ENSG00000100311
P01130	ENSG00000130164
P02008	ENSG00000130656
P02144	ENSG00000198125
P02462	ENSG00000187498
P02489	ENSG00000160202
P02511	ENSG00000109846
P02545	ENSG00000160789
P02675	ENSG00000171564
P02679	ENSG00000171557
P02689	ENSG00000147588
P02766	ENSG00000118271
P02794	ENSG00000167996
P03886	ENSG00000198888
P03905	ENSG00000198886
P03915	ENSG00000198786
P03956	ENSG00000196611
P04035	ENSG00000113161
P04040	ENSG00000121691
P04049	ENSG00000132155
P04054	ENSG00000170890
P04062	ENSG00000177628
P04066	ENSG00000179163
P04075	ENSG00000149925
P04085	ENSG00000197461
P04179	ENSG00000112096
P04180	ENSG00000213398
P04181	ENSG00000065154
P04183	ENSG00000167900
P04350	ENSG00000104833
P04406	ENSG00000111640
P04629	ENSG00000198400
P04745	ENSG00000174876
P04745	ENSG00000187733
P04745	ENSG00000237763
P04746	ENSG00000243480
P04792	ENSG00000106211
P04818	ENSG00000176890
P04843	ENSG00000163902
P04908	ENSG00000277075
P04908	ENSG00000278463
P05023	ENSG00000163399
P05026	ENSG00000143153
P05062	ENSG00000136872
P05089	ENSG00000118520
P05091	ENSG00000111275
P05106	ENSG00000259207
P05107	ENSG00000160255
P05108	ENSG00000140459
P05120	ENSG00000197632
P05121	ENSG00000106366
P05129	ENSG00000126583
P05141	ENSG00000005022
P05156	ENSG00000205403
P05165	ENSG00000175198
P05166	ENSG00000114054
P05181	ENSG00000130649
P05198	ENSG00000134001
P05386	ENSG00000137818
P05387	ENSG00000177600
P05388	ENSG00000089157
P05408	ENSG00000166922
P05408	ENSG00000277614
P05408	ENSG00000281931
P05413	ENSG00000121769
P05451	ENSG00000115386
P05452	ENSG00000163815
P05455	ENSG00000138385
P05496	ENSG00000159199
P05549	ENSG00000137203
P05556	ENSG00000150093
P05771	ENSG00000166501
P05976	ENSG00000168530
P05981	ENSG00000105707
P06133	ENSG00000156096
P06213	ENSG00000171105
P06239	ENSG00000182866
P06241	ENSG00000010810
P06276	ENSG00000114200
P06280	ENSG00000102393
P06493	ENSG00000170312
P06576	ENSG00000110955
P06730	ENSG00000151247
P06732	ENSG00000104879
P06733	ENSG00000074800
P06734	ENSG00000104921
P06737	ENSG00000100504
P06744	ENSG00000105220
P06753	ENSG00000143549
P06756	ENSG00000138448
P06865	ENSG00000213614
P06899	ENSG00000124635
P07093	ENSG00000135919
P07098	ENSG00000182333
P07099	ENSG00000143819
P07108	ENSG00000155368
P07195	ENSG00000111716
P07203	ENSG00000233276
P07205	ENSG00000170950
P07237	ENSG00000185624
P07305	ENSG00000189060
P07306	ENSG00000141505
P07307	ENSG00000161944
P07332	ENSG00000182511
P07339	ENSG00000117984
P07384	ENSG00000014216
P07437	ENSG00000196230
P07437	ENSG00000183311
P07437	ENSG00000235067
P07437	ENSG00000224156
P07437	ENSG00000229684
P07437	ENSG00000227739
P07437	ENSG00000232421
P07437	ENSG00000232575
P07451	ENSG00000164879
P07478	ENSG00000275896
P07478	ENSG00000282049
P07602	ENSG00000197746
P07686	ENSG00000049860
P07711	ENSG00000135047
P07741	ENSG00000198931
P07814	ENSG00000136628
P07858	ENSG00000164733
P07864	ENSG00000166796
P07900	ENSG00000080824
P07902	ENSG00000213930
P07919	ENSG00000173660
P07942	ENSG00000091136
P07947	ENSG00000176105
P07948	ENSG00000254087
P07951	ENSG00000198467
P07954	ENSG00000091483
P07992	ENSG00000012061
P08048	ENSG00000067646
P08069	ENSG00000140443
P08107	ENSG00000204389
P08107	ENSG00000215328
P08107	ENSG00000235941
P08107	ENSG00000234475
P08107	ENSG00000237724
P08107	ENSG00000204388
P08107	ENSG00000224501
P08107	ENSG00000212866
P08107	ENSG00000231555
P08107	ENSG00000232804
P08134	ENSG00000155366
P08172	ENSG00000181072
P08173	ENSG00000180720
P08183	ENSG00000085563
P08236	ENSG00000169919
P08237	ENSG00000152556
P08238	ENSG00000096384
P08240	ENSG00000182934
P08243	ENSG00000070669
P08247	ENSG00000102003
P08254	ENSG00000149968
P08514	ENSG00000005961
P08559	ENSG00000131828
P08574	ENSG00000179091
P08590	ENSG00000160808
P08621	ENSG00000104852
P08631	ENSG00000101336
P08648	ENSG00000161638
P08684	ENSG00000160868
P08708	ENSG00000182774
P08708	ENSG00000278229
P08842	ENSG00000101846
P08861	ENSG00000219073
P08865	ENSG00000168028
P08908	ENSG00000178394
P08912	ENSG00000184984
P08913	ENSG00000150594
P08922	ENSG00000047936
P08962	ENSG00000135404
P09001	ENSG00000114686
P09012	ENSG00000077312
P09016	ENSG00000170166
P09017	ENSG00000198353
P09067	ENSG00000120075
P09086	ENSG00000028277
P09104	ENSG00000111674
P09132	ENSG00000153037
P09172	ENSG00000123454
P09211	ENSG00000084207
P09228	ENSG00000170369
P09234	ENSG00000124562
P09237	ENSG00000137673
P09238	ENSG00000166670
P09382	ENSG00000100097
P09417	ENSG00000151552
P09429	ENSG00000189403
P09467	ENSG00000165140
P09471	ENSG00000087258
P09486	ENSG00000113140
P09493	ENSG00000140416
P09496	ENSG00000122705
P09497	ENSG00000175416
P09622	ENSG00000091140
P09629	ENSG00000260027
P09630	ENSG00000197757
P09651	ENSG00000135486
P09769	ENSG00000000938
P09874	ENSG00000143799
P09884	ENSG00000101868
P09936	ENSG00000154277
P09958	ENSG00000140564
P09960	ENSG00000111144
P09972	ENSG00000109107
P0C024	ENSG00000140876
P0C091	ENSG00000183090
P0C0S5	ENSG00000164032
P0C0S8	ENSG00000196747
P0C0S8	ENSG00000196787
P0C0S8	ENSG00000278677
P0C0S8	ENSG00000276903
P0C0S8	ENSG00000275221
P0C263	ENSG00000187550
P0C2W1	ENSG00000174013
P0C5J1	ENSG00000145002
P0C6T2	ENSG00000228474
P0C7M8	ENSG00000236279
P0C7P0	ENSG00000277972
P0C7P0	ENSG00000274768
P0C7T2	ENSG00000281395
P0C7T2	ENSG00000281489
P0C7T3	ENSG00000188691
P0C7U3	ENSG00000206077
P0C862	ENSG00000240654
P0CB33	ENSG00000223614
P0CG08	ENSG00000188092
P0CG23	ENSG00000236609
P0CG24	ENSG00000228623
P0CG31	ENSG00000249459
P0CG33	ENSG00000140478
P0CG47	ENSG00000170315
P0CG48	ENSG00000150991
P0CH99	ENSG00000215343
P0CI00	ENSG00000215356
P0CI25	ENSG00000168930
P0CI26	ENSG00000204449
P0CJ78	ENSG00000261221
P0CW22	ENSG00000182774
P0CW22	ENSG00000278229
P0DI81	ENSG00000196459
P0DI82	ENSG00000256060
P0DKB5	ENSG00000261594
P0DKB6	ENSG00000238205
P0DKL9	ENSG00000268223
P0DKX0	ENSG00000269067
P10072	ENSG00000181666
P10073	ENSG00000182318
P10075	ENSG00000250571
P10114	ENSG00000125249
P10155	ENSG00000116747
P10253	ENSG00000171298
P10276	ENSG00000131759
P10301	ENSG00000126458
P10398	ENSG00000078061
P10412	ENSG00000168298
P10515	ENSG00000150768
P10523	ENSG00000130561
P10523	ENSG00000281857
P10586	ENSG00000142949
P10588	ENSG00000160113
P10589	ENSG00000175745
P10599	ENSG00000136810
P10606	ENSG00000135940
P10619	ENSG00000064601
P10632	ENSG00000138115
P10635	ENSG00000100197
P10635	ENSG00000275211
P10636	ENSG00000186868
P10636	ENSG00000277956
P10636	ENSG00000276155
P10644	ENSG00000108946
P10646	ENSG00000003436
P10768	ENSG00000139684
P10809	ENSG00000144381
P10826	ENSG00000077092
P10828	ENSG00000151090
P10911	ENSG00000101977
P11021	ENSG00000044574
P11047	ENSG00000135862
P11055	ENSG00000109063
P11086	ENSG00000141744
P11117	ENSG00000134575
P11142	ENSG00000109971
P11161	ENSG00000122877
P11166	ENSG00000117394
P11168	ENSG00000163581
P11169	ENSG00000059804
P11177	ENSG00000168291
P11182	ENSG00000137992
P11216	ENSG00000100994
P11217	ENSG00000068976
P11226	ENSG00000165471
P11229	ENSG00000168539
P11233	ENSG00000006451
P11234	ENSG00000144118
P11277	ENSG00000070182
P11309	ENSG00000137193
P11310	ENSG00000117054
P11362	ENSG00000077782
P11387	ENSG00000198900
P11388	ENSG00000131747
P11413	ENSG00000160211
P11473	ENSG00000111424
P11498	ENSG00000173599
P11509	ENSG00000255974
P11532	ENSG00000198947
P11586	ENSG00000100714
P11712	ENSG00000138109
P11766	ENSG00000197894
P11801	ENSG00000159792
P11908	ENSG00000101911
P11926	ENSG00000115758
P11940	ENSG00000070756
P12004	ENSG00000132646
P12074	ENSG00000111775
P12081	ENSG00000170445
P12235	ENSG00000151729
P12236	ENSG00000169100
P12270	ENSG00000047410
P12277	ENSG00000166165
P12532	ENSG00000237289
P12532	ENSG00000223572
P12544	ENSG00000145649
P12645	ENSG00000152785
P12694	ENSG00000248098
P12814	ENSG00000072110
P12829	ENSG00000198336
P12882	ENSG00000109061
P12883	ENSG00000092054
P12931	ENSG00000197122
P12955	ENSG00000124299
P12956	ENSG00000196419
P13010	ENSG00000079246
P13051	ENSG00000076248
P13056	ENSG00000120798
P13073	ENSG00000131143
P13284	ENSG00000216490
P13378	ENSG00000175879
P13497	ENSG00000168487
P13533	ENSG00000197616
P13535	ENSG00000133020
P13591	ENSG00000149294
P13631	ENSG00000172819
P13637	ENSG00000105409
P13639	ENSG00000167658
P13667	ENSG00000155660
P13674	ENSG00000122884
P13682	ENSG00000169981
P13682	ENSG00000281306
P13686	ENSG00000102575
P13693	ENSG00000133112
P13796	ENSG00000136167
P13797	ENSG00000102024
P13798	ENSG00000164062
P13804	ENSG00000140374
P13807	ENSG00000104812
P13929	ENSG00000108515
P13984	ENSG00000188342
P13994	ENSG00000104957
P13995	ENSG00000065911
P14174	ENSG00000240972
P14174	ENSG00000276701
P14314	ENSG00000130175
P14324	ENSG00000160752
P14373	ENSG00000204713
P14373	ENSG00000215641
P14373	ENSG00000234495
P14373	ENSG00000237071
P14373	ENSG00000229006
P14415	ENSG00000129244
P14416	ENSG00000149295
P14543	ENSG00000116962
P14550	ENSG00000117448
P14616	ENSG00000027644
P14618	ENSG00000067225
P14625	ENSG00000166598
P14635	ENSG00000134057
P14649	ENSG00000196465
P14651	ENSG00000120093
P14652	ENSG00000173917
P14653	ENSG00000120094
P14672	ENSG00000181856
P14679	ENSG00000077498
P14735	ENSG00000119912
P14854	ENSG00000126267
P14859	ENSG00000143190
P14866	ENSG00000104824
P14866	ENSG00000282947
P14868	ENSG00000115866
P14920	ENSG00000110887
P14923	ENSG00000173801
P14927	ENSG00000156467
P15056	ENSG00000157764
P15085	ENSG00000091704
P15086	ENSG00000153002
P15090	ENSG00000170323
P15104	ENSG00000135821
P15121	ENSG00000085662
P15153	ENSG00000128340
P15169	ENSG00000120054
P15170	ENSG00000103342
P15291	ENSG00000086062
P15309	ENSG00000014257
P15311	ENSG00000092820
P15313	ENSG00000116039
P15336	ENSG00000115966
P15374	ENSG00000118939
P15498	ENSG00000141968
P15531	ENSG00000239672
P15621	ENSG00000197857
P15622	ENSG00000196150
P15735	ENSG00000156873
P15848	ENSG00000113273
P15880	ENSG00000140988
P15882	ENSG00000128656
P15941	ENSG00000185499
P15976	ENSG00000102145
P16035	ENSG00000035862
P16066	ENSG00000169418
P16104	ENSG00000188486
P16109	ENSG00000174175
P16118	ENSG00000158571
P16278	ENSG00000170266
P16298	ENSG00000107758
P16333	ENSG00000158092
P16383	ENSG00000005436
P16389	ENSG00000177301
P16401	ENSG00000184357
P16402	ENSG00000124575
P16403	ENSG00000187837
P16415	ENSG00000197933
P16435	ENSG00000127948
P16473	ENSG00000165409
P16519	ENSG00000125851
P16562	ENSG00000124490
P16581	ENSG00000007908
P16591	ENSG00000151422
P16615	ENSG00000174437
P16662	ENSG00000171234
P16671	ENSG00000135218
P16870	ENSG00000109472
P16885	ENSG00000197943
P16930	ENSG00000103876
P16989	ENSG00000060138
P17010	ENSG00000005889
P17014	ENSG00000164631
P17017	ENSG00000105708
P17019	ENSG00000182141
P17020	ENSG00000170631
P17021	ENSG00000186272
P17022	ENSG00000154957
P17023	ENSG00000157429
P17024	ENSG00000132010
P17025	ENSG00000147118
P17027	ENSG00000167377
P17028	ENSG00000172466
P17029	ENSG00000106261
P17030	ENSG00000175395
P17031	ENSG00000198393
P17032	ENSG00000075407
P17035	ENSG00000198538
P17036	ENSG00000166526
P17038	ENSG00000198521
P17039	ENSG00000168661
P17040	ENSG00000121903
P17050	ENSG00000198951
P17097	ENSG00000147789
P17098	ENSG00000278129
P17174	ENSG00000120053
P17213	ENSG00000101425
P17252	ENSG00000154229
P17405	ENSG00000166311
P17481	ENSG00000120068
P17482	ENSG00000170689
P17483	ENSG00000182742
P17509	ENSG00000108511
P17516	ENSG00000198610
P17540	ENSG00000131730
P17544	ENSG00000170653
P17568	ENSG00000099795
P17600	ENSG00000008056
P17612	ENSG00000072062
P17643	ENSG00000107165
P17655	ENSG00000162909
P17658	ENSG00000151079
P17707	ENSG00000123505
P17735	ENSG00000198650
P17812	ENSG00000171793
P17844	ENSG00000108654
P17858	ENSG00000141959
P17931	ENSG00000131981
P17948	ENSG00000102755
P17980	ENSG00000165916
P17987	ENSG00000120438
P18074	ENSG00000104884
P18075	ENSG00000101144
P18077	ENSG00000182899
P18085	ENSG00000168374
P18124	ENSG00000147604
P18146	ENSG00000120738
P18206	ENSG00000035403
P18405	ENSG00000145545
P18428	ENSG00000129988
P18433	ENSG00000132670
P18505	ENSG00000163288
P18583	ENSG00000159140
P18621	ENSG00000265681
P18754	ENSG00000180198
P18825	ENSG00000184160
P18827	ENSG00000115884
P18850	ENSG00000118217
P18858	ENSG00000105486
P19021	ENSG00000145730
P19105	ENSG00000101608
P19174	ENSG00000124181
P19224	ENSG00000167165
P19237	ENSG00000159173
P19367	ENSG00000156515
P19387	ENSG00000102978
P19388	ENSG00000099817
P19404	ENSG00000178127
P19419	ENSG00000126767
P19429	ENSG00000129991
P19440	ENSG00000100031
P19447	ENSG00000163161
P19474	ENSG00000132109
P19484	ENSG00000112561
P19526	ENSG00000174951
P19532	ENSG00000068323
P19623	ENSG00000116649
P19793	ENSG00000186350
P19961	ENSG00000240038
P20020	ENSG00000070961
P20023	ENSG00000117322
P20042	ENSG00000125977
P20073	ENSG00000138279
P20226	ENSG00000112592
P20231	ENSG00000197253
P20248	ENSG00000145386
P20290	ENSG00000145741
P20309	ENSG00000133019
P20336	ENSG00000105649
P20337	ENSG00000169213
P20339	ENSG00000144566
P20340	ENSG00000175582
P20393	ENSG00000126368
P20594	ENSG00000159899
P20618	ENSG00000008018
P20671	ENSG00000196866
P20674	ENSG00000178741
P20700	ENSG00000113368
P20711	ENSG00000132437
P20719	ENSG00000106004
P20794	ENSG00000111837
P20807	ENSG00000092529
P20813	ENSG00000197408
P20815	ENSG00000106258
P20849	ENSG00000112280
P20853	ENSG00000198077
P20933	ENSG00000038002
P20936	ENSG00000145715
P20941	ENSG00000116703
P21128	ENSG00000111405
P21217	ENSG00000171124
P21281	ENSG00000147416
P21283	ENSG00000155097
P21291	ENSG00000159176
P21333	ENSG00000196924
P21399	ENSG00000122729
P21439	ENSG00000005471
P21452	ENSG00000075073
P21506	ENSG00000256223
P21549	ENSG00000172482
P21579	ENSG00000067715
P21673	ENSG00000130066
P21675	ENSG00000147133
P21695	ENSG00000167588
P21709	ENSG00000146904
P21796	ENSG00000213585
P21802	ENSG00000066468
P21817	ENSG00000196218
P21912	ENSG00000117118
P21926	ENSG00000010278
P21941	ENSG00000162510
P21953	ENSG00000083123
P22001	ENSG00000177272
P22003	ENSG00000112175
P22004	ENSG00000153162
P22033	ENSG00000146085
P22059	ENSG00000110048
P22061	ENSG00000120265
P22083	ENSG00000196371
P22090	ENSG00000129824
P22102	ENSG00000159131
P22102	ENSG00000262473
P22234	ENSG00000128050
P22303	ENSG00000087085
P22307	ENSG00000116171
P22309	ENSG00000241635
P22310	ENSG00000244474
P22314	ENSG00000130985
P22352	ENSG00000211445
P22392	ENSG00000243678
P22413	ENSG00000197594
P22455	ENSG00000160867
P22459	ENSG00000182255
P22460	ENSG00000130037
P22492	ENSG00000187475
P22570	ENSG00000161513
P22607	ENSG00000068078
P22612	ENSG00000165059
P22626	ENSG00000122566
P22670	ENSG00000132005
P22694	ENSG00000142875
P22695	ENSG00000140740
P22736	ENSG00000123358
P22760	ENSG00000114771
P22792	ENSG00000178772
P22888	ENSG00000138039
P22894	ENSG00000118113
P23025	ENSG00000136936
P23142	ENSG00000077942
P23193	ENSG00000187735
P23229	ENSG00000091409
P23246	ENSG00000116560
P23258	ENSG00000131462
P23284	ENSG00000166794
P23352	ENSG00000011201
P23368	ENSG00000082212
P23378	ENSG00000178445
P23381	ENSG00000140105
P23396	ENSG00000149273
P23434	ENSG00000140905
P23443	ENSG00000108443
P23467	ENSG00000127329
P23468	ENSG00000153707
P23468	ENSG00000282932
P23469	ENSG00000132334
P23526	ENSG00000101444
P23527	ENSG00000274641
P23528	ENSG00000172757
P23634	ENSG00000058668
P23677	ENSG00000137825
P23743	ENSG00000065357
P23763	ENSG00000139190
P23786	ENSG00000157184
P23919	ENSG00000168393
P23921	ENSG00000167325
P23945	ENSG00000170820
P23975	ENSG00000103546
P24043	ENSG00000196569
P24298	ENSG00000167701
P24347	ENSG00000099953
P24347	ENSG00000275365
P24385	ENSG00000110092
P24386	ENSG00000188419
P24390	ENSG00000105438
P24462	ENSG00000160870
P24468	ENSG00000185551
P24534	ENSG00000114942
P24534	ENSG00000283391
P24539	ENSG00000116459
P24557	ENSG00000059377
P24666	ENSG00000143727
P24723	ENSG00000027075
P24752	ENSG00000075239
P24844	ENSG00000101335
P24863	ENSG00000112237
P24864	ENSG00000105173
P24903	ENSG00000197446
P24928	ENSG00000181222
P25098	ENSG00000173020
P25100	ENSG00000171873
P25103	ENSG00000115353
P25205	ENSG00000112118
P25325	ENSG00000128309
P25391	ENSG00000101680
P25398	ENSG00000112306
P25440	ENSG00000204256
P25440	ENSG00000234507
P25440	ENSG00000215077
P25440	ENSG00000234704
P25440	ENSG00000235307
P25685	ENSG00000132002
P25686	ENSG00000135924
P25705	ENSG00000152234
