uniprot_id_cele	uniprot_id_hsap
O45934	Q6PCE3
K8ERU3	Q8NDA8
O01686	Q96SU4
Q9TW45	P27448
Q9TW45	Q9P0L2
Q9TW45	Q7KZI7
Q9TW45	Q96L34
Q9BL11	Q15034
Q9BL11	Q5GLZ8
Q9BL11	Q8IVU3
Q19057	P49748
G5ED01	Q9NPH2
Q22469	Q12874
O17607	Q9Y265
Q9N478	Q13206
Q9XXN4	Q13823
Q03563	Q96SB4
Q03563	P78362
Q03563	Q9UPE1
C1P633	Q96QZ7
C1P633	Q86UL8
C1P633	Q5TCQ9
P27798	P27797
Q9U9Y8	Q9UBE8
H2KZV6	Q9UNA1
H2KZV6	A1A4S6
H2KZV6	A6NI28
H2KZV6	O60890
P34255	P55084
G5EEN4	Q9UEW8
G5EEN4	O95747
P91495	Q8TEM1
P91495	Q5VU65
H2L2L3	Q9HCE9
Q94263	Q8IXI2
Q94263	Q8IXI1
Q2L6Y6	Q12931
G5EFG0	Q9UBV2
G5EFG0	Q5TEA6
G5EF07	O14981
G5EEH6	P26440
G5EC23	Q9Y5Z7
G5EEL2	O43660
E2JL04	Q9NSE4
Q19329	Q2NL82
O01326	Q9NRR4
P34299	P42261
P34299	P42262
P34299	P48058
P34299	P42263
P34299	Q13002
P34299	P39086
P34299	Q13003
Q10914	P42261
Q10914	P42262
Q10914	P48058
Q10914	P42263
Q10914	Q13002
Q10914	P39086
Q10914	Q13003
Q9NA98	P61163
Q9NA98	P42025
G5ECS9	P23786
Q9N4H4	P09874
Q965N3	Q8TCS8
Q17474	Q9UJ83
P41848	Q08945
O01683	Q08945
Q8WQG9	P53779
Q8WQG9	P45983
Q8WQG9	P45984
Q9BKR5	O60524
Q19974	Q9BSC4
O16302	Q9ULI1
P91917	Q9NTK5
Q8WQ99	P78368
Q8WQ99	Q9Y6M4
Q8WQ99	Q9HCP0
O45947	Q86SR1
O45947	Q49A17
Q9XW79	P60510
Q22792	Q96D46
O16796	P42892
O16796	O60344
Q18673	P42892
Q18673	O60344
Q21276	O00567
Q09214	Q8TB22
P54813	Q96TA2
Q9TXJ8	P46063
Q09649	Q9UM11
Q8WQB6	Q8TAD4
Q20535	P46531
Q20535	Q04721
Q20535	Q9UM47
Q20535	Q99466
Q10024	Q13574
Q10024	O75912
Q19727	Q13523
H2L2A8	Q9NWZ5
Q09417	Q4ADV7
Q9XX14	Q96P47
Q9XX14	Q9UPQ3
Q9XX14	Q99490
Q9XX14	Q8TF27
I2HAJ6	Q9Y4C0
I2HAJ6	Q9P2S2
I2HAJ6	Q9ULB1
Q9U2Q9	P49841
Q9U2Q9	P49840
G4RYA5	P08240
Q9BIC1	P55196
O01965	Q9Y4X5
O01963	Q9Y4X5
O01964	Q9Y4X5
Q9NA31	Q9Y4X5
Q21875	A7E2V4
H2KY86	Q8TDG4
G5EDG2	Q9H4L7
Q20772	Q92947
Q93705	Q9UH73
Q93705	Q9H4W6
Q93705	Q9HAK2
Q93705	Q9BQW3
Q19127	O15118
Q19127	Q9UHC9
Q9UAQ3	Q9C026
Q9UAQ3	Q6ZTA4
Q09316	Q96SZ6
P42173	Q9P2D8
O01763	Q09161
Q93379	P00390
Q8WT44	Q8NFA0
Q8WT44	P35125
Q93442	Q9UHV7
Q93442	Q71F56
O17397	Q15392
Q9XXF9	Q13228
O61460	Q15375
O61460	P54756
O61460	P54764
O61460	P29320
O61460	Q9UF33
O61460	P29322
O61460	P29323
O61460	P54762
O61460	Q5JZY3
O61460	P54753
O61460	P29317
O61460	P54760
O61460	P21709
O61460	O15197
Q02328	O00291
Q02328	O75146
G5ECL3	Q15459
Q9NDC9	P43034
Q10051	Q9UMS4
P34413	Q2PZI1
P34413	Q6NUT2
O45539	P42685
Q9U208	P54098
P53588	Q9P2R7
Q93839	Q15067
O62140	Q15067
O62139	Q15067
O62138	Q15067
O62137	Q15067
P34355	Q15067
P17329	P04406
P17330	P04406
P04970	P04406
P17331	P04406
Q6AHR3	P60891
Q6AHR3	P11908
Q6AHR3	P21108
G5EBF2	Q9Y217
G5EBF2	Q9Y216
G5EBF2	Q96EF0
O16294	P36959
O16294	Q9P2T1
G5EDY2	P23381
Q95QX1	Q00537
Q95QX1	Q00536
Q95QX1	Q07002
G5EFD9	O14672
O45924	P12694
P84199	Q6ZWH5
P30638	Q8N4V2
G5EE56	P06241
G5EE56	P07947
G5EE56	P09769
G5EE56	P12931
G5EE56	P08631
G5EE56	P06239
G5EE56	P07948
G5EE56	P51451
G5EE12	Q13033
G5EE12	O43815
G5EE12	Q9NRL3
I2HAA0	Q2NKQ1
I2HAA0	O43147
Q9U300	Q8NCN5
Q21944	Q14409
Q21944	P32189
Q21944	Q14410
Q7KPV0	P38405
P34183	P12081
P34183	P49590
H8ESF3	Q92922
H8ESF3	Q8TAQ2
O45012	Q9Y2X3
Q19426	Q13724
O76840	O95428
Q19437	Q9UBR1
O01661	Q08289
O01661	Q02641
O01661	O00305
Q19004	P10253
Q19004	O43451
Q21750	P10253
Q21750	O43451
Q7JP80	P98155
Q7JP80	P01130
Q7JP80	Q14114
Q20183	Q9BX70
Q20183	Q9H0C5
Q22816	O00400
P90925	P00439
Q9U1S3	P0CG08
Q9U1S3	B7ZAQ6
Q9U1S3	A6NKF9
Q17912	P0CG08
Q17912	B7ZAQ6
Q17912	A6NKF9
I6Z0I7	P35555
I6Z0I7	P35556
I6Z0I7	Q75N90
Q20471	P48730
Q20471	P49674
Q22515	Q9Y4L1
Q22758	Q9Y4L1
G5EEH9	P52948
Q9BKQ3	O60673
Q9U307	P15104
Q19013	O94925
Q19013	Q9UI32
H2L2H3	O94925
H2L2H3	Q9UI32
Q8I136	Q10471
Q8I136	Q8N428
B7WN72	Q9BYB0
B7WN72	Q9Y566
B7WN72	Q9UPX8
G5EGA1	Q86X52
G5EGA1	Q70JA7
G5EDT9	O95071
Q9NAH6	P23443
Q9NAH6	Q9UBS0
G5EG68	O00468
P90858	O60721
G5EF65	Q8NBZ7
P52012	Q13356
Q22768	O75600
Q11067	Q15084
Q1W0R7	Q6ZT12
Q95Y73	Q969S9
Q93641	Q9NTJ5
Q20026	Q8IWA5
Q20026	Q8NCS7
Q20026	Q53GD3
Q09475	Q8IY21
Q09475	Q5H9U9
Q965I9	Q96MC6
Q965I9	Q5SR56
Q22347	P11310
Q21243	P11310
Q22781	P11310
O44995	P12955
Q9NB31	Q13188
Q9NB31	Q13043
Q304D8	Q13188
Q304D8	Q13043
P34644	Q9P2U7
P34644	Q9P2U8
P34644	Q8NDX2
P34547	P62068
P34547	O75317
Q9UAV8	Q96CM8
O18693	Q96CM8
Q19878	Q6P1M0
Q19878	Q6PCB7
Q18916	Q6P1M0
Q18916	Q6PCB7
P34568	O43791
P34568	Q6IQ16
Q22366	Q86UR5
Q22366	Q9UQ26
Q9N590	O60825
Q9N590	Q16875
Q9N590	P16118
Q9N590	Q16877
Q21122	O60825
Q21122	Q16875
Q21122	P16118
Q21122	Q16877
Q09437	P21127
Q09437	Q9UQ88
Q23357	P21127
Q23357	Q9UQ88
Q9TXP3	Q86WG5
Q9TXP3	O95248
Q19300	Q9ULQ0
Q19300	Q5VSL9
Q8WQC4	O94889
Q9XU67	Q9Y4C8
Q22120	Q9UKM7
Q23296	Q9UKM7
G5EFV2	Q9NRH2
Q9TYV5	P46087
P34446	P53708
P34446	P06756
P34446	P08648
P34446	P08514
G4SNP0	O95427
G5EDP2	P22307
P90786	Q96J94
P90786	Q7Z3Z3
P90786	Q7Z3Z4
P90786	Q8TC59
Q17567	Q96J94
Q17567	Q7Z3Z3
Q17567	Q7Z3Z4
Q17567	Q8TC59
O44549	P45954
H2KZG6	P45954
P91502	P45974
P91502	Q92995
G5EBK4	O95352
Q93619	P21953
P90770	Q92562
O45228	O43272
Q9TYN2	Q96G46
P34308	O14815
P34308	P20807
P34308	P07384
P34308	P17655
P34308	A6NHC0
P34308	Q9UMQ6
Q9N4B1	O14815
Q9N4B1	P20807
Q9N4B1	P07384
Q9N4B1	P17655
Q9N4B1	A6NHC0
Q9N4B1	Q9UMQ6
Q8IAA9	O14815
Q8IAA9	P20807
Q8IAA9	P07384
Q8IAA9	P17655
Q8IAA9	A6NHC0
Q8IAA9	Q9UMQ6
Q9N4B2	O14815
Q9N4B2	P20807
Q9N4B2	P07384
Q9N4B2	P17655
Q9N4B2	A6NHC0
Q9N4B2	Q9UMQ6
O01759	Q99755
O01759	A2A3N6
O01759	O60331
O01759	O14986
Q95PX7	O14776
P90866	Q9BWU1
P90866	P49336
Q20636	O14775
Q9XW87	Q86WA8
Q18801	O60547
O45583	O60547
Q17446	Q16539
Q17446	Q15759
Q19749	P10515
G5ED84	Q9P2G9
Q9N589	Q13496
Q9N589	Q13614
Q9N589	Q13613
P49809	P49802
P49809	P49758
G5EF34	Q9NZV1
Q9U1V9	Q9UGP8
O17895	Q9NRK6
O45278	Q9NRK6
Q20447	P46199
O45398	Q9P2R3
Q9U2P3	P51003
Q9U2P3	Q9NRJ5
Q9U2P3	Q9BWT3
G5EBX5	P51003
G5EBX5	Q9NRJ5
G5EBX5	Q9BWT3
Q09995	P51003
Q09995	Q9NRJ5
Q09995	Q9BWT3
Q21215	P63244
P90839	Q96DX4
Q22240	Q96K76
P90978	P26368
D6VPA1	Q9Y4D1
D6VPA1	Q86T65
P40614	Q00325
Q18390	Q00325
Q9XUR1	Q00325
Q20065	P13674
Q20065	O15460
Q10576	P13674
Q10576	O15460
P50464	Q7Z4I7
P50464	P48059
Q9NAN1	Q9UBT2
O44798	O43246
O17069	O43246
O17167	O43246
P46548	O60551
P46548	P30419
P34652	P27824
P34652	O14967
Q09236	P48444
Q21278	O95391
Q93324	O00462
Q22633	P32754
Q93714	P50213
H2L011	Q9UBT7
Q9NA40	A8MWY0
Q9NA40	Q6UXG2
Q21166	Q86V21
Q09263	Q14156
Q09263	Q9Y2G0
Q9U2X0	Q99873
Q9U2X0	Q9NR22
Q21225	Q08AM6
Q965V4	P55060
Q20644	Q9H6S0
G5EFQ4	B7ZC32
Q17555	Q8N6S4
Q18822	Q9H2A2
P90787	P33908
P90787	Q9NR34
Q17963	P61964
Q17963	Q86VZ2
Q22431	O95376
Q9NEU2	Q9NVU7
H2L282	Q9BYP7
H2L282	Q9Y3S1
H2L282	Q9H4A3
H2L282	Q96J92
B3WFY8	P20794
B3WFY8	Q9UPZ9
O02266	P51649
Q93759	P61962
Q965Y1	P53582
Q22494	Q9UI12
Q9BL28	Q9NPF4
Q9N4Z0	Q9H9P8
Q19337	Q9NRC1
Q19337	Q8TDW4
O44451	P11177
Q21217	P80404
P42170	Q7LG56
P42170	P31350
Q9GNP0	Q05940
Q9GNP0	P54219
Q18788	O60476
Q95YB2	Q9UKU7
P55216	P32929
O45391	P32929
Q6BER5	Q12830
Q8I4K2	Q86WU2
O02482	Q04727
O02482	Q04724
O02482	Q04726
O02482	Q04725
G5EDU7	Q06330
Q6AW03	Q9UI17
Q9U297	O75164
Q9U297	Q9H3R0
Q9U297	O94953
Q9N3T2	P39748
Q20600	Q8TBP0
P35449	P48764
P35449	Q14940
P35449	Q9UBY0
O16452	P48764
O16452	Q14940
O16452	Q9UBY0
Q09646	Q6STE5
Q09646	Q96GM5
Q09646	Q92925
O02101	Q6STE5
O02101	Q96GM5
O02101	Q92925
Q19834	Q01650
Q19834	Q9UHI5
O17395	Q01650
O17395	Q9UHI5
O45935	O95239
O45935	Q2VIQ3
P34693	P21579
P34693	Q8N9I0
O61397	Q86SF2
Q93794	Q969H0
G5EFG5	P54278
Q95QB1	Q96KA5
O17323	P56524
O17323	Q9UQL6
O17323	Q9UKV0
O17323	Q8WUI4
Q18486	Q8NI60
Q18486	Q96D53
G5ECH7	Q00535
Q17758	P46059
Q17758	Q16348
Q21219	P46059
Q21219	Q16348
Q95QZ9	Q8TAT6
H2KYU6	Q8TAT6
G5ECB2	O75899
Q20992	O15254
O02158	Q9BYV1
G5EGS4	Q9UH77
G5EGS4	O95198
G5EGS4	Q6TDP4
Q19864	Q05048
H2KYN0	Q9NRW7
P91430	Q9GZZ9
Q9U2T9	Q15811
Q9U2T9	Q9NZM3
Q21489	A8MPP1
Q21489	Q92771
Q21489	Q96FC9
P52899	P08559
P52899	P29803
Q23424	O95140
Q23424	Q8IWA4
O01991	O00418
G5ECF4	P52732
O76577	O00487
Q18026	Q16719
Q9XTQ8	P51687
G5ED43	P49326
G5ED43	Q99518
G5ED43	P31513
G5ED43	P31512
G5ED43	O60774
G5ED43	Q01740
G5ECJ8	P49326
G5ECJ8	Q99518
G5ECJ8	P31513
G5ECJ8	P31512
G5ECJ8	O60774
G5ECJ8	Q01740
G5EDP6	P49326
G5EDP6	Q99518
G5EDP6	P31513
G5EDP6	P31512
G5EDP6	O60774
G5EDP6	Q01740
G5EBJ9	P49326
G5EBJ9	Q99518
G5EBJ9	P31513
G5EBJ9	P31512
G5EBJ9	O60774
G5EBJ9	Q01740
Q9Y048	O60941
Q9Y048	Q9Y4J8
O44750	Q9NQW7
Q9GUI6	Q9NQW7
G5ECM6	P49411
Q20352	P49189
Q966L5	Q9BXP5
Q8MQC5	Q9NR82
Q8MQC5	P56696
Q8MQC5	O43526
Q8MQC5	O43525
P54216	P04075
P54216	P09972
P54216	P05062
O17939	O75083
Q11176	O75083
P91134	P30520
P91134	Q8N142
G5EG62	Q8IWX7
G5EG62	Q9H3U1
B1Q249	Q9NV58
B1Q249	Q6ZMZ0
P53439	Q92903
P53439	O95674
Q22174	Q9BX10
Q965W9	Q96QG7
Q86S57	P30838
Q86S57	P51648
Q86S57	P43353
O44555	P30838
O44555	P51648
O44555	P43353
Q20799	Q6KCM7
Q20799	Q9BV35
Q20799	Q6NUK1
Q19529	Q6KCM7
Q19529	Q9BV35
Q19529	Q6NUK1
A3QMC8	Q9Y5P6
P50444	Q9BRX2
Q9N587	P43681
Q9N587	Q15822
Q9N587	P32297
Q9N587	Q15825
Q23022	P43681
Q23022	Q15822
Q23022	P32297
Q23022	Q15825
Q22667	Q8WXH2
Q22667	Q9HDC5
Q22667	Q9BR39
Q19350	P82279
Q19350	Q5IJ48
G5ED17	Q9UHY1
G5ED17	Q9NSY0
O45434	Q9NU19
O45434	Q8WUA7
O45148	P36957
G5EEV4	Q5JSH3
O45552	P42765
G5EFV8	Q8N1B4
O45074	Q8NEG7
O45074	Q8IWF6
G5EGG0	O60763
Q19087	Q9ULA0
P30642	O15371
Q09442	Q15427
Q17455	Q8WUM9
Q17455	Q08357
Q17454	Q8WUM9
Q17454	Q08357
O17404	Q8WUM9
O17404	Q08357
Q19132	O94966
Q86D04	P20849
Q86D04	Q14055
Q86D04	Q14050
Q86D04	Q14993
H2L099	O00506
H2L099	Q9Y6E0
H2L099	Q9P289
Q18999	P26599
Q18999	O95758
Q18999	Q9UKA9
G5ED88	Q96T83
G5ED88	Q92581
G5ED88	Q8IVB4
O01705	O43909
P45971	P39656
Q23571	P11182
Q18264	Q92545
Q20678	Q9NV70
F5GUD3	O43280
G5EG96	O43280
Q23023	Q8IYT8
Q23023	O75385
Q9XUB9	Q9HCH3
Q9XUB9	Q86YQ8
Q9XUB9	Q8IYJ1
Q9XUB9	O75131
Q9XUB9	Q96FN4
Q9XUB9	Q96A23
Q9XUB9	Q99829
Q22422	Q9HCH3
Q22422	Q86YQ8
Q22422	Q8IYJ1
Q22422	O75131
Q22422	Q96FN4
Q22422	Q96A23
Q22422	Q99829
G5EGF1	Q9Y519
G5EGF1	Q6ZMB5
Q21480	Q96BY7
Q21480	Q2TAZ0
Q17784	Q9UBB9
O02642	P53597
P53596	P53597
Q9N4M4	Q8NF91
Q9N4M4	Q8WXH0
G5EGQ9	Q05586
Q20798	Q86TM6
Q18580	Q9NVE7
Q22067	P17174
Q8WTL7	Q2LD37
Q22412	Q9NW64
Q9N592	Q8WWY3
Q2WF63	Q9Y6V7
Q21657	Q96EN8
Q9TZD0	Q9HCC9
B3WFZ2	P36544
B3WFZ2	Q494W8
P91494	Q9UNY4
G5EEW5	Q9UNY4
Q18406	O00471
Q18668	Q7RTS9
Q23511	Q15031
Q22036	O15484
Q22036	Q9Y6Q1
Q95Q32	P08236
O44199	Q92878
P91401	Q8WYA6
Q21455	Q96QE2
Q9XXR3	Q96QE2
Q9XXQ9	Q96QE2
P34284	Q96IG2
P34284	Q9UKC9
P91079	O15269
Q18841	P35251
Q23215	Q96KG9
Q21643	Q9Y376
Q21643	Q9H9S4
O18211	Q9Y376
O18211	Q9H9S4
Q20624	Q9NZB8
Q9XV04	Q9NZB8
Q400L7	O94812
Q400L7	Q70J99
Q22100	P24752
Q22106	P24752
Q9XXU9	P21283
Q9XXU9	Q8NEY4
P53589	Q96I99
Q19360	Q8TBC4
G5EE68	Q5SZQ8
G5EE68	Q9BZC1
G5EE68	Q96J87
G5EE68	Q8N6W0
P38433	P22303
P38433	P06276
Q9NLD1	O43390
Q9NLD1	O60506
H2KZP1	Q92845
Q07292	P15056
Q07292	P04049
Q07292	P10398
E9P851	Q6DN14
E9P851	Q6DN12
Q23590	Q9UIF8
Q23590	Q9UIF9
O61792	P51665
Q95XX1	Q6XQN6
Q02330	Q15797
Q02330	Q99717
Q02330	O15198
Q02330	P84022
Q02330	Q15796
G5ECQ2	Q13467
G5ECQ2	Q9H461
G5ECQ2	O00144
O17772	P46940
O17772	Q86VI3
O17772	Q13576
Q9TYY8	Q13107
Q9TYY8	Q9Y4E8
Q9TYY8	P51784
P49713	Q9BTY2
P49713	P04066
P46578	Q2KHT3
G5EG14	Q8WUQ7
Q9XVM0	O95202
P49958	Q9BZG8
Q86DA5	Q6SZW1
Q9U489	Q2Q1W2
Q9U3P0	Q86U10
Q21624	Q6QEF8
Q21624	Q9ULV4
Q21624	Q9BR76
Q21624	P31146
O45019	Q15911
O45019	Q86UP3
O45019	Q9C0A1
Q27526	P16278
Q27526	Q6UWU2
O76632	P16278
O76632	Q6UWU2
C8JQQ9	Q9NYV4
C8JQQ9	Q14004
P46551	Q9NYV4
P46551	Q14004
Q9TXJ0	Q14012
Q9TXJ0	Q8IU85
Q9TXJ0	Q6P2M8
O61820	P60228
B3KYC0	Q96GW9
Q93339	O43172
O01258	Q4G0F5
O01258	O75436
Q23295	O75439
Q23295	P31930
P91189	Q13217
Q9N3E0	Q13217
Q23191	Q14671
Q23191	Q8TB72
P91408	Q8TBG4
P91408	Q8IUZ5
O17735	Q86TW2
Q95YF1	O15042
Q23669	Q99570
Q93575	Q9NZ71
Q8MLZ5	Q96PV0
Q8MLZ5	Q5VWQ8
Q8MLZ5	Q9UJF2
Q95QC4	O15075
Q95QC4	Q8N568
Q8WTM6	O15144
Q95Y89	O00541
C2BR97	Q9HAU5
Q9XXJ0	P49366
Q23494	Q9NV06
Q95QW0	Q9Y262
D9PTP5	Q9UNH7
D9PTP5	Q86XE0
D9PTP5	Q9Y5X3
D9N129	Q8TBZ3
D9N129	Q09019
P19826	P18206
O61967	Q14160
Q22134	Q06203
Q20144	Q5T4D3
P90922	Q9Y450
K8ESK9	P57737
K8ESK9	I3L167
Q09643	P48651
O18143	P48651
H2L055	P47736
H2L055	Q684P5
P34600	O75400
P34600	Q6NWY9
G5EBK0	O75140
Q53U87	Q92823
Q53U87	O94856
Q53U87	O00533
G5EFX8	O75175
G5EER4	Q13630
A9D2X7	Q99447
Q93572	P05388
Q93572	Q8NHW5
F5GUC6	O14678
G5EBH6	O75907
Q17607	O60942
Q19262	O60645
Q19753	Q03701
Q18695	Q68DH5
Q22419	Q96NU7
Q10656	P11362
Q10656	P21802
Q10656	P22607
Q10656	P22455
Q19770	Q8IV61
Q19770	O95267
Q19770	Q7LDG7
Q19770	Q8TDF6
Q20054	Q13394
Q20054	Q9Y586
O16929	Q92797
Q7K755	Q8NCW6
P51485	P49407
P51485	P32121
P51485	P36575
P51485	P10523
G5EGT6	Q6ZWL3
Q9N574	Q6ZWL3
I2HAA8	Q6ZWL3
Q22409	Q8NCC5
Q22410	Q8NCC5
Q22406	Q8NCC5
G5EFM9	Q8TDX7
G5EFM9	Q9HC98
Q9U1R7	Q92747
Q9U1R7	O15143
A7WK47	Q14680
H2FLJ4	Q6ZNF0
Q21452	O43766
G5EEW6	Q8WUA2
P30625	P31321
P30625	P10644
Q95ZV7	Q16832
Q95ZV7	Q08345
O16303	O60884
Q20371	P51530
Q9Y194	O95470
Q19370	O43295
Q19370	Q7Z6B7
Q19370	O75044
Q19370	P98171
O45611	Q9NRY4
O45611	Q13017
Q09216	Q7Z2K6
P91982	P19961
P91982	P04746
P91982	P04745
G5EEJ0	Q76N89
G5EEJ0	Q9P2P5
Q17499	P43155
Q17499	P28329
Q18993	P37287
P90831	Q6PI48
Q9BL15	Q08J23
Q21774	P30566
Q93566	Q96L92
Q21754	Q8N3E9
Q21754	P51178
Q21754	Q9BRC7
G5ED07	P30101
O18215	Q12788
Q9GYI4	Q6NYC1
Q9XWV2	Q8NHP8
Q10457	P22234
G5EC00	P48547
G5EC00	Q96PR1
G5EC00	Q14003
G5EC00	Q03721
G5EFC3	P48547
G5EFC3	Q96PR1
G5EFC3	Q14003
G5EFC3	Q03721
G5EEK7	P48547
G5EEK7	Q96PR1
G5EEK7	Q14003
G5EEK7	Q03721
H2KYI7	O15068
H2KYI7	Q86YR7
H2KYI7	P10911
Q21812	Q86UL3
Q21812	Q53EU6
Q9N5S8	Q86UL3
Q9N5S8	Q53EU6
Q8MQ04	Q02241
Q9U1S7	Q9P0L9
Q9U1S7	Q13563
Q9U1S7	Q9NZM6
E1NZ10	Q00532
E1NZ10	Q5MAI5
P34517	P21695
P34517	Q8N335
O45087	Q13409
O45087	O14576
Q21966	P07339
Q21966	H7C469
Q3Y416	Q8N5S9
Q3Y416	Q96RR4
Q27888	P07195
Q27888	P00338
Q27888	P07864
Q27888	Q9BYZ2
Q27888	Q6ZMR3
Q2PJ68	O00141
Q2PJ68	Q96BR1
Q2PJ68	Q9HBY8
D0VWN5	O60256
D0VWN5	Q14558
G5ECR8	P04062
Q9UB00	P04062
G5EBJ7	P09467
G5EBJ7	O00757
Q22743	Q7L523
Q22743	Q5VZM2
Q20938	O00231
H2KML1	Q96CC6
H2KML1	Q6PJF5
Q9U2S3	Q96CC6
Q9U2S3	Q6PJF5
O45502	P31689
O45502	Q8WW22
L8E6Y3	Q9C0B0
L8E6Y3	Q9H9P5
Q9N4N4	O94805
Q9N4N4	O96019
O02056	P36578
Q17796	O14964
Q21795	O15229
Q9TXR4	P43246
H2KZB0	Q16644
H2KZB0	P49137
O16216	Q69YN2
Q20932	Q13895
G5EEH3	Q12879
G5EEH3	Q13224
G5EEH3	Q14957
G5EEH3	O15399
Q9XZI6	Q13492
Q9XZI6	O60641
E2JKZ0	Q14203
Q93353	O43837
Q9U2M4	Q8IWW8
Q20755	Q9Y276
G5EE46	Q8N465
Q20035	Q5TGY1
Q9N588	P04818
Q9XVF7	P62917
G5ECJ6	P41240
G5ECJ6	P42679
H2KZV9	Q9HCM4
H2KZV9	Q9H329
P90992	Q02978
H2L2C2	Q96FS4
D0Z5N4	Q9P2K8
G5EBN7	Q9Y2E8
Q93655	Q86YT5
Q93655	Q13183
Q93655	Q8WWT9
Q93655	Q9BZW2
Q93655	Q9UKG4
Q21339	Q86YT5
Q21339	Q13183
Q21339	Q8WWT9
Q21339	Q9BZW2
Q21339	Q9UKG4
G5ED46	O94985
G5ED46	Q9H4D0
G5ED46	Q9BQT9
O76835	A0FGR8
O76835	Q9BSJ8
O76835	A0FGR9
G5ECX0	O94910
G5ECX0	O95490
G5ECX2	P32004
Q9XWI6	P55884
O02298	O75343
Q6DNF4	O75343
P92006	O75343
Q6DNF3	O75343
Q6DNF7	O75343
P52166	P49768
P52166	P49810
O01735	Q9UPI3
O01735	Q9Y5Y0
Q95Q25	Q06609
Q9N3S4	Q9UHX1
G5EFU2	P05141
G5EFU2	P12235
G5EFU2	P12236
G5EFU2	Q9H0C2
G5EFW8	P05141
G5EFW8	P12235
G5EFW8	P12236
G5EFW8	Q9H0C2
O45865	P05141
O45865	P12235
O45865	P12236
O45865	Q9H0C2
O01813	P05141
O01813	P12235
O01813	P12236
O01813	Q9H0C2
G5EEE2	Q9NQW8
G5EEE2	Q14028
Q95QT8	A0AVF1
Q11179	Q8TD08
P34480	Q9Y303
O62217	Q9BX63
Q965N8	Q5JTH9
Q23049	Q8TAM2
Q8MPX3	Q9UBS4
G5EGK5	Q01974
G5EGK5	Q01973
Q965X6	Q8IUQ4
Q965X6	O43255
G5ECI8	O95363
Q09296	Q5VU57
Q8MXQ7	Q5VV42
G5EEF7	Q9UP38
G5EEF7	O75084
G5EEF7	Q14332
G5EEF7	Q9ULW2
G5EEF7	Q9NPG1
G5EEF7	O60353
Q95Y37	P13797
Q95Y37	P13796
Q95Y37	Q14651
Q9BL73	P48426
Q9BL73	P78356
Q9BL73	Q8TBX8
Q09979	Q6YN16
Q18639	Q6YN16
Q19301	A0AV02
P34556	P06493
Q19324	O00232
Q19207	P04035
Q19546	Q14191
Q564Q1	Q14376
P54002	Q9H6U8
Q9TYU5	Q92993
Q09474	P48775
O16313	Q96Q07
Q95YD8	P51553
Q20049	P51553
O44175	P35250
P90788	O76031
Q20760	Q8N9T8
Q9N393	Q9BQ67
Q09496	O00743
Q19046	O94762
Q1ZXS5	Q96JC1
G5ECM0	Q9H2S1
G5ECM0	Q9UGI6
G5ECM0	Q92952
G5ED24	Q8IVE3
G5ED24	Q9ULM0
Q9GYF0	Q8NBJ9
Q9GYF0	Q9NXL6
Q9TZL9	Q8WVX9
Q9TZL9	Q96K12
Q19873	O15213
Q9XW70	Q8IWZ6
A3QMC6	O94905
A3QMC6	O75477
G5EFE1	O15085
G5EFE1	Q9NZN5
P91359	O75976
Q9GZH4	P04843
Q20429	Q92994
Q22033	Q6IQ55
Q22033	Q5TCY1
Q95Q34	Q9BVS4
Q19211	Q96DI7
O02097	Q96DI7
Q23083	Q8TCG2
Q23083	Q9BTU6
Q23405	O15457
P34561	Q5VIR6
Q95QN6	Q7Z569
Q20655	P63104
Q20655	P31946
P41932	P63104
P41932	P31946
Q9XWC5	Q96BD0
Q9XWC5	Q6ZQN7
O17157	Q9NY93
Q9XU10	P40692
P91856	Q9Y617
Q9N5V4	P19440
Q9N5V4	A6NGU5
Q9N5V4	P36268
B5BM47	P19440
B5BM47	A6NGU5
B5BM47	P36268
H2L0B7	P19440
H2L0B7	A6NGU5
H2L0B7	P36268
O77081	O60507
O77081	O60704
Q9N368	Q14498
Q9N368	Q86U06
Q9XVZ6	Q9NXZ2
Q9XVZ6	Q86TM3
Q95Y15	O75694
Q93615	P13804
Q23623	Q9BXR0
Q9U1Z2	Q9H3H5
O44959	Q9BRS2
P91406	Q04609
P91406	Q9Y3Q0
P91406	Q9HBA9
P91406	Q9UQQ1
Q93332	Q04609
Q93332	Q9Y3Q0
Q93332	Q9HBA9
Q93332	Q9UQQ1
A3QM97	Q9H8M5
A3QM97	Q6P4Q7
A3QM97	Q9NRU3
A3QM97	Q8NE01
A8WFI7	O60502
O16991	Q00403
Q21988	Q8NB78
Q10664	P36507
Q10664	Q02750
O17915	P62826
Q966C7	P37837
Q2WF59	Q7Z7L7
Q95XV3	Q9NRX5
Q95XV3	Q13530
Q95XV3	Q96SA4
O45719	Q9NRX5
O45719	Q13530
O45719	Q96SA4
Q22492	P07686
Q22492	P06865
Q94216	Q99543
Q21486	O43395
Q19440	P35557
Q9N4V3	Q96IJ6
G5EFB2	O43511
G5EFB2	P40879
G5EFB2	P50443
Q21702	Q00796
Q21703	Q00796
Q93791	Q14112
Q93791	P14543
O77469	P23142
Q19545	O75691
M1ZMI3	Q9UHB4
O18302	Q9HD26
Q7YWX7	Q5T9L3
Q9XTX0	Q5NDL2
Q9U3H8	Q6NXT6
O45182	Q8IVJ1
