Gene stable ID	Transcript stable ID	Human gene stable ID	Human gene name
WBGene00000155	W03G9.4.2	ENSG00000122121	XPNPEP2
WBGene00000155	W03G9.4.1	ENSG00000108039	XPNPEP1
WBGene00000155	W03G9.4.2	ENSG00000108039	XPNPEP1
WBGene00000156	K04G2.8a	ENSG00000134982	APC
WBGene00000156	K04G2.8b	ENSG00000134982	APC
WBGene00000156	K04G2.8a	ENSG00000115266	APC2
WBGene00000156	K04G2.8b	ENSG00000115266	APC2
WBGene00000156	K04G2.8a	ENSG00000258864	CTC-554D6.1
WBGene00000156	K04G2.8b	ENSG00000258864	CTC-554D6.1
WBGene00000157	F02E8.3	ENSG00000042753	AP2S1
WBGene00000158	Y105E8A.9	ENSG00000081014	AP4E1
WBGene00000158	Y105E8A.9	ENSG00000213983	AP1G2
WBGene00000158	Y105E8A.9	ENSG00000166747	AP1G1
WBGene00000159	F29G9.3	ENSG00000106367	AP1S1
WBGene00000159	F29G9.3	ENSG00000152056	AP1S3
WBGene00000159	F29G9.3	ENSG00000182287	AP1S2
WBGene00000160	Y71H2B.10a	ENSG00000006125	AP2B1
WBGene00000160	Y71H2B.10b	ENSG00000006125	AP2B1
WBGene00000160	Y71H2B.10c	ENSG00000006125	AP2B1
WBGene00000160	Y71H2B.10a	ENSG00000100280	AP1B1
WBGene00000160	Y71H2B.10b	ENSG00000100280	AP1B1
WBGene00000160	Y71H2B.10c	ENSG00000100280	AP1B1
WBGene00000161	T20B5.1.1	ENSG00000183020	AP2A2
WBGene00000161	T20B5.1.2	ENSG00000183020	AP2A2
WBGene00000162	W09G10.4a	ENSG00000065000	AP3D1
WBGene00000162	W09G10.4b	ENSG00000065000	AP3D1
WBGene00000163	R11A5.1a	ENSG00000103723	AP3B2
WBGene00000163	R11A5.1b	ENSG00000103723	AP3B2
WBGene00000163	R11A5.1a	ENSG00000132842	AP3B1
WBGene00000163	R11A5.1b	ENSG00000132842	AP3B1
WBGene00000164	F53H8.1	ENSG00000070718	AP3M2
WBGene00000164	F53H8.1	ENSG00000185009	AP3M1
WBGene00000165	Y48G8AL.14	ENSG00000157823	AP3S2
WBGene00000166	W04G3.4	ENSG00000103365	GGA2
WBGene00000166	W04G3.4	ENSG00000100083	GGA1
WBGene00000166	W04G3.4	ENSG00000125447	GGA3
WBGene00000169	F32A5.5a	ENSG00000103569	AQP9
WBGene00000169	F32A5.5b.1	ENSG00000103569	AQP9
WBGene00000169	F32A5.5b.2	ENSG00000103569	AQP9
WBGene00000169	F32A5.5a	ENSG00000165269	AQP7
WBGene00000169	F32A5.5b.1	ENSG00000165269	AQP7
WBGene00000169	F32A5.5b.2	ENSG00000165269	AQP7
WBGene00000169	F32A5.5a	ENSG00000143595	AQP10
WBGene00000169	F32A5.5b.1	ENSG00000143595	AQP10
WBGene00000169	F32A5.5b.2	ENSG00000143595	AQP10
WBGene00000169	F32A5.5a	ENSG00000259916	RP11-407P15.2
WBGene00000169	F32A5.5b.1	ENSG00000259916	RP11-407P15.2
WBGene00000169	F32A5.5b.2	ENSG00000259916	RP11-407P15.2
WBGene00000169	F32A5.5a	ENSG00000165272	AQP3
WBGene00000169	F32A5.5b.1	ENSG00000165272	AQP3
WBGene00000169	F32A5.5b.2	ENSG00000165272	AQP3
WBGene00000170	C01G6.1a.1	ENSG00000103569	AQP9
WBGene00000170	C01G6.1a.2	ENSG00000103569	AQP9
WBGene00000170	C01G6.1a.3	ENSG00000103569	AQP9
WBGene00000170	C01G6.1b.1	ENSG00000103569	AQP9
WBGene00000170	C01G6.1b.2	ENSG00000103569	AQP9
WBGene00000170	C01G6.1b.3	ENSG00000103569	AQP9
WBGene00000170	C01G6.1a.1	ENSG00000165269	AQP7
WBGene00000170	C01G6.1a.2	ENSG00000165269	AQP7
WBGene00000170	C01G6.1a.3	ENSG00000165269	AQP7
WBGene00000170	C01G6.1b.1	ENSG00000165269	AQP7
WBGene00000170	C01G6.1b.2	ENSG00000165269	AQP7
WBGene00000170	C01G6.1b.3	ENSG00000165269	AQP7
WBGene00000170	C01G6.1a.1	ENSG00000143595	AQP10
WBGene00000170	C01G6.1a.2	ENSG00000143595	AQP10
WBGene00000170	C01G6.1a.3	ENSG00000143595	AQP10
WBGene00000170	C01G6.1b.1	ENSG00000143595	AQP10
WBGene00000170	C01G6.1b.2	ENSG00000143595	AQP10
WBGene00000170	C01G6.1b.3	ENSG00000143595	AQP10
WBGene00000170	C01G6.1a.1	ENSG00000259916	RP11-407P15.2
WBGene00000170	C01G6.1a.2	ENSG00000259916	RP11-407P15.2
WBGene00000170	C01G6.1a.3	ENSG00000259916	RP11-407P15.2
WBGene00000170	C01G6.1b.1	ENSG00000259916	RP11-407P15.2
WBGene00000170	C01G6.1b.2	ENSG00000259916	RP11-407P15.2
WBGene00000170	C01G6.1b.3	ENSG00000259916	RP11-407P15.2
WBGene00000170	C01G6.1a.1	ENSG00000165272	AQP3
WBGene00000170	C01G6.1a.2	ENSG00000165272	AQP3
WBGene00000170	C01G6.1a.3	ENSG00000165272	AQP3
WBGene00000170	C01G6.1b.1	ENSG00000165272	AQP3
WBGene00000170	C01G6.1b.2	ENSG00000165272	AQP3
WBGene00000170	C01G6.1b.3	ENSG00000165272	AQP3
WBGene00000171	Y69E1A.7a	ENSG00000103569	AQP9
WBGene00000171	Y69E1A.7b	ENSG00000103569	AQP9
WBGene00000171	Y69E1A.7a	ENSG00000165269	AQP7
WBGene00000171	Y69E1A.7b	ENSG00000165269	AQP7
WBGene00000171	Y69E1A.7a	ENSG00000143595	AQP10
WBGene00000171	Y69E1A.7b	ENSG00000143595	AQP10
WBGene00000171	Y69E1A.7a	ENSG00000259916	RP11-407P15.2
WBGene00000171	Y69E1A.7b	ENSG00000259916	RP11-407P15.2
WBGene00000171	Y69E1A.7a	ENSG00000165272	AQP3
WBGene00000171	Y69E1A.7b	ENSG00000165272	AQP3
WBGene00000172	F40F9.9	ENSG00000103375	AQP8
WBGene00000173	C35A5.1	ENSG00000103375	AQP8
WBGene00000174	C32C4.2a	ENSG00000103375	AQP8
WBGene00000174	C32C4.2b	ENSG00000103375	AQP8
WBGene00000174	C32C4.2c	ENSG00000103375	AQP8
WBGene00000174	C32C4.2d	ENSG00000103375	AQP8
WBGene00000175	M02F4.8.1	ENSG00000103569	AQP9
WBGene00000175	M02F4.8.2	ENSG00000103569	AQP9
WBGene00000175	M02F4.8.1	ENSG00000165269	AQP7
WBGene00000175	M02F4.8.2	ENSG00000165269	AQP7
WBGene00000175	M02F4.8.1	ENSG00000143595	AQP10
WBGene00000175	M02F4.8.2	ENSG00000143595	AQP10
WBGene00000175	M02F4.8.1	ENSG00000259916	RP11-407P15.2
WBGene00000175	M02F4.8.2	ENSG00000259916	RP11-407P15.2
WBGene00000175	M02F4.8.1	ENSG00000165272	AQP3
WBGene00000175	M02F4.8.2	ENSG00000165272	AQP3
WBGene00000176	K02G10.7a	ENSG00000103569	AQP9
WBGene00000176	K02G10.7b	ENSG00000103569	AQP9
WBGene00000176	K02G10.7a	ENSG00000165269	AQP7
WBGene00000176	K02G10.7b	ENSG00000165269	AQP7
WBGene00000176	K02G10.7a	ENSG00000143595	AQP10
WBGene00000176	K02G10.7b	ENSG00000143595	AQP10
WBGene00000176	K02G10.7a	ENSG00000259916	RP11-407P15.2
WBGene00000176	K02G10.7b	ENSG00000259916	RP11-407P15.2
WBGene00000176	K02G10.7a	ENSG00000165272	AQP3
WBGene00000176	K02G10.7b	ENSG00000165272	AQP3
WBGene00000181	F01G4.2a	ENSG00000072506	HSD17B10
WBGene00000181	F01G4.2b.1	ENSG00000072506	HSD17B10
WBGene00000181	F01G4.2b.2	ENSG00000072506	HSD17B10
WBGene00000184	Y116A8C.12	ENSG00000165527	ARF6
WBGene00000187	F54C9.10.1	ENSG00000120805	ARL1
WBGene00000187	F54C9.10.2	ENSG00000120805	ARL1
WBGene00000188	F19H8.3	ENSG00000138175	ARL3
WBGene00000189	ZK632.8	ENSG00000162980	ARL5A
WBGene00000189	ZK632.8	ENSG00000165997	ARL5B
WBGene00000189	ZK632.8	ENSG00000141748	ARL5C
WBGene00000190	F45E4.1	ENSG00000179674	ARL14
WBGene00000190	F45E4.1	ENSG00000152213	ARL11
WBGene00000190	F45E4.1	ENSG00000188042	ARL4C
WBGene00000190	F45E4.1	ENSG00000122644	ARL4A
WBGene00000190	F45E4.1	ENSG00000175414	ARL10
WBGene00000190	F45E4.1	ENSG00000175906	ARL4D
WBGene00000190	F45E4.1	ENSG00000196503	ARL9
WBGene00000192	Y57G11C.13	ENSG00000143862	ARL8A
WBGene00000193	C38D4.8	ENSG00000113966	ARL6
WBGene00000195	F53H8.2	ENSG00000130561	SAG
WBGene00000195	F53H8.2	ENSG00000120500	ARR3
WBGene00000195	F53H8.2	ENSG00000137486	ARRB1
WBGene00000195	F53H8.2	ENSG00000141480	ARRB2
WBGene00000196	W02B12.6a	ENSG00000124608	AARS2
WBGene00000196	W02B12.6b	ENSG00000124608	AARS2
WBGene00000198	C15F1.6	ENSG00000205678	TECRL
WBGene00000198	C15F1.6	ENSG00000099797	TECR
WBGene00000199	Y71F9AL.16	ENSG00000115091	ACTR3
WBGene00000199	Y71F9AL.16	ENSG00000106526	ACTR3C
WBGene00000199	Y71F9AL.16	ENSG00000133627	ACTR3B
WBGene00000200	K07C5.1	ENSG00000138071	ACTR2
WBGene00000201	Y79H2A.6	ENSG00000284292	RP5-900K19.2
WBGene00000201	Y79H2A.6	ENSG00000130429	ARPC1B
WBGene00000201	Y79H2A.6	ENSG00000241685	ARPC1A
WBGene00000202	Y6D11A.1	ENSG00000223496	EXOSC6
WBGene00000203	Y37D8A.1	ENSG00000111229	ARPC3
WBGene00000204	C35D10.16	ENSG00000241553	ARPC4
WBGene00000205	M01B12.3	ENSG00000162704	ARPC5
WBGene00000205	M01B12.3	ENSG00000136950	ARPC5L
WBGene00000206	F35G12.10.1	ENSG00000116459	ATP5F1
WBGene00000206	F35G12.10.2	ENSG00000116459	ATP5F1
WBGene00000207	F02E8.1.1	ENSG00000116459	ATP5F1
WBGene00000207	F02E8.1.2	ENSG00000116459	ATP5F1
WBGene00000207	F02E8.1.3	ENSG00000116459	ATP5F1
WBGene00000208	Y53F4B.15	ENSG00000103671	TRIP4
WBGene00000211	B0252.2	ENSG00000166311	SMPD1
WBGene00000213	W03G1.7a	ENSG00000166311	SMPD1
WBGene00000213	W03G1.7b	ENSG00000166311	SMPD1
WBGene00000214	Y39B6A.20.1	ENSG00000229183	PGA4
WBGene00000214	Y39B6A.20.2	ENSG00000229183	PGA4
WBGene00000214	Y39B6A.20.3	ENSG00000229183	PGA4
WBGene00000214	Y39B6A.20.1	ENSG00000229859	PGA3
WBGene00000214	Y39B6A.20.2	ENSG00000229859	PGA3
WBGene00000214	Y39B6A.20.3	ENSG00000229859	PGA3
WBGene00000214	Y39B6A.20.1	ENSG00000096088	PGC
WBGene00000214	Y39B6A.20.2	ENSG00000096088	PGC
WBGene00000214	Y39B6A.20.3	ENSG00000096088	PGC
WBGene00000214	Y39B6A.20.1	ENSG00000196188	CTSE
WBGene00000214	Y39B6A.20.2	ENSG00000196188	CTSE
WBGene00000214	Y39B6A.20.3	ENSG00000196188	CTSE
WBGene00000214	Y39B6A.20.1	ENSG00000256713	PGA5
WBGene00000214	Y39B6A.20.2	ENSG00000256713	PGA5
WBGene00000214	Y39B6A.20.3	ENSG00000256713	PGA5
WBGene00000215	T18H9.2a	ENSG00000229183	PGA4
WBGene00000215	T18H9.2b	ENSG00000229183	PGA4
WBGene00000215	T18H9.2a	ENSG00000229859	PGA3
WBGene00000215	T18H9.2b	ENSG00000229859	PGA3
WBGene00000215	T18H9.2a	ENSG00000096088	PGC
WBGene00000215	T18H9.2b	ENSG00000096088	PGC
WBGene00000215	T18H9.2a	ENSG00000196188	CTSE
WBGene00000215	T18H9.2b	ENSG00000196188	CTSE
WBGene00000215	T18H9.2a	ENSG00000256713	PGA5
WBGene00000215	T18H9.2b	ENSG00000256713	PGA5
WBGene00000216	H22K11.1	ENSG00000182240	BACE2
WBGene00000216	H22K11.1	ENSG00000186318	BACE1
WBGene00000216	H22K11.1	ENSG00000250644	RP11-295K3.1
WBGene00000216	H22K11.1	ENSG00000117984	CTSD
WBGene00000216	H22K11.1	ENSG00000131400	NAPSA
WBGene00000216	H22K11.1	ENSG00000143839	REN
WBGene00000217	R12H7.2	ENSG00000182240	BACE2
WBGene00000217	R12H7.2	ENSG00000186318	BACE1
WBGene00000217	R12H7.2	ENSG00000250644	RP11-295K3.1
WBGene00000217	R12H7.2	ENSG00000117984	CTSD
WBGene00000217	R12H7.2	ENSG00000131400	NAPSA
WBGene00000217	R12H7.2	ENSG00000143839	REN
WBGene00000218	F21F8.3.1	ENSG00000229183	PGA4
WBGene00000218	F21F8.3.2	ENSG00000229183	PGA4
WBGene00000218	F21F8.3.1	ENSG00000229859	PGA3
WBGene00000218	F21F8.3.2	ENSG00000229859	PGA3
WBGene00000218	F21F8.3.1	ENSG00000096088	PGC
WBGene00000218	F21F8.3.2	ENSG00000096088	PGC
WBGene00000218	F21F8.3.1	ENSG00000196188	CTSE
WBGene00000218	F21F8.3.2	ENSG00000196188	CTSE
WBGene00000218	F21F8.3.1	ENSG00000256713	PGA5
WBGene00000218	F21F8.3.2	ENSG00000256713	PGA5
WBGene00000219	F21F8.7	ENSG00000229183	PGA4
WBGene00000219	F21F8.7	ENSG00000229859	PGA3
WBGene00000219	F21F8.7	ENSG00000096088	PGC
WBGene00000219	F21F8.7	ENSG00000196188	CTSE
WBGene00000219	F21F8.7	ENSG00000256713	PGA5
WBGene00000220	K08F8.2	ENSG00000165030	NFIL3
WBGene00000222	F45E6.2	ENSG00000213676	ATF6B
WBGene00000222	F45E6.2	ENSG00000118217	ATF6
WBGene00000224	F26D10.9a	ENSG00000168003	SLC3A2
WBGene00000224	F26D10.9b	ENSG00000168003	SLC3A2
WBGene00000225	C38C6.2a	ENSG00000168003	SLC3A2
WBGene00000225	C38C6.2b	ENSG00000168003	SLC3A2
WBGene00000225	C38C6.2c.1	ENSG00000168003	SLC3A2
WBGene00000225	C38C6.2c.2	ENSG00000168003	SLC3A2
WBGene00000226	T06E4.3a	ENSG00000253729	PRKDC
WBGene00000226	T06E4.3b	ENSG00000253729	PRKDC
WBGene00000226	T06E4.3c	ENSG00000253729	PRKDC
WBGene00000227	Y48G1BL.2a	ENSG00000149311	ATM
WBGene00000227	Y48G1BL.2b	ENSG00000149311	ATM
WBGene00000228	W04D2.1a	ENSG00000130402	ACTN4
WBGene00000228	W04D2.1b	ENSG00000130402	ACTN4
WBGene00000228	W04D2.1c	ENSG00000130402	ACTN4
WBGene00000228	W04D2.1d	ENSG00000130402	ACTN4
WBGene00000228	W04D2.1a	ENSG00000072110	ACTN1
WBGene00000228	W04D2.1b	ENSG00000072110	ACTN1
WBGene00000228	W04D2.1c	ENSG00000072110	ACTN1
WBGene00000228	W04D2.1d	ENSG00000072110	ACTN1
WBGene00000228	W04D2.1a	ENSG00000248746	ACTN3
WBGene00000228	W04D2.1b	ENSG00000248746	ACTN3
WBGene00000228	W04D2.1c	ENSG00000248746	ACTN3
WBGene00000228	W04D2.1d	ENSG00000248746	ACTN3
WBGene00000228	W04D2.1a	ENSG00000077522	ACTN2
WBGene00000228	W04D2.1b	ENSG00000077522	ACTN2
WBGene00000228	W04D2.1c	ENSG00000077522	ACTN2
WBGene00000228	W04D2.1d	ENSG00000077522	ACTN2
WBGene00000229	C34E10.6.1	ENSG00000110955	ATP5B
WBGene00000229	C34E10.6.2	ENSG00000110955	ATP5B
WBGene00000229	C34E10.6.3	ENSG00000110955	ATP5B
WBGene00000230	F27C1.7a.1	ENSG00000241837	ATP5O
WBGene00000230	F27C1.7a.2	ENSG00000241837	ATP5O
WBGene00000230	F27C1.7a.3	ENSG00000241837	ATP5O
WBGene00000230	F27C1.7a.4	ENSG00000241837	ATP5O
WBGene00000230	F27C1.7a.5	ENSG00000241837	ATP5O
WBGene00000230	F27C1.7b	ENSG00000241837	ATP5O
WBGene00000230	F27C1.7a.1	ENSG00000249209	AP000304.12
WBGene00000230	F27C1.7a.2	ENSG00000249209	AP000304.12
WBGene00000230	F27C1.7a.3	ENSG00000249209	AP000304.12
WBGene00000230	F27C1.7a.4	ENSG00000249209	AP000304.12
WBGene00000230	F27C1.7a.5	ENSG00000249209	AP000304.12
WBGene00000230	F27C1.7b	ENSG00000249209	AP000304.12
WBGene00000231	D2045.1a	ENSG00000204842	ATXN2
WBGene00000231	D2045.1b	ENSG00000204842	ATXN2
WBGene00000231	D2045.1c	ENSG00000204842	ATXN2
WBGene00000231	D2045.1d	ENSG00000204842	ATXN2
WBGene00000231	D2045.1a	ENSG00000168488	ATXN2L
WBGene00000231	D2045.1b	ENSG00000168488	ATXN2L
WBGene00000231	D2045.1c	ENSG00000168488	ATXN2L
WBGene00000231	D2045.1d	ENSG00000168488	ATXN2L
WBGene00000232	B0207.12a	ENSG00000145451	GLRA3
WBGene00000232	B0207.12b	ENSG00000145451	GLRA3
WBGene00000232	B0207.12c	ENSG00000145451	GLRA3
WBGene00000232	B0207.12a	ENSG00000101958	GLRA2
WBGene00000232	B0207.12b	ENSG00000101958	GLRA2
WBGene00000232	B0207.12c	ENSG00000101958	GLRA2
WBGene00000232	B0207.12a	ENSG00000188828	GLRA4
WBGene00000232	B0207.12b	ENSG00000188828	GLRA4
WBGene00000232	B0207.12c	ENSG00000188828	GLRA4
WBGene00000232	B0207.12a	ENSG00000109738	GLRB
WBGene00000232	B0207.12b	ENSG00000109738	GLRB
WBGene00000232	B0207.12c	ENSG00000109738	GLRB
WBGene00000232	B0207.12a	ENSG00000145888	GLRA1
WBGene00000232	B0207.12b	ENSG00000145888	GLRA1
WBGene00000232	B0207.12c	ENSG00000145888	GLRA1
WBGene00000233	R11G10.1a	ENSG00000145451	GLRA3
WBGene00000233	R11G10.1b.1	ENSG00000145451	GLRA3
WBGene00000233	R11G10.1b.2	ENSG00000145451	GLRA3
WBGene00000233	R11G10.1c	ENSG00000145451	GLRA3
WBGene00000233	R11G10.1a	ENSG00000101958	GLRA2
WBGene00000233	R11G10.1b.1	ENSG00000101958	GLRA2
WBGene00000233	R11G10.1b.2	ENSG00000101958	GLRA2
WBGene00000233	R11G10.1c	ENSG00000101958	GLRA2
WBGene00000233	R11G10.1a	ENSG00000188828	GLRA4
WBGene00000233	R11G10.1b.1	ENSG00000188828	GLRA4
WBGene00000233	R11G10.1b.2	ENSG00000188828	GLRA4
WBGene00000233	R11G10.1c	ENSG00000188828	GLRA4
WBGene00000233	R11G10.1a	ENSG00000109738	GLRB
WBGene00000233	R11G10.1b.1	ENSG00000109738	GLRB
WBGene00000233	R11G10.1b.2	ENSG00000109738	GLRB
WBGene00000233	R11G10.1c	ENSG00000109738	GLRB
WBGene00000233	R11G10.1a	ENSG00000145888	GLRA1
WBGene00000233	R11G10.1b.1	ENSG00000145888	GLRA1
WBGene00000233	R11G10.1b.2	ENSG00000145888	GLRA1
WBGene00000233	R11G10.1c	ENSG00000145888	GLRA1
WBGene00000235	B0464.7	ENSG00000125888	BANF2
WBGene00000238	C54D1.6	ENSG00000173801	JUP
WBGene00000239	C05D2.4a	ENSG00000132437	DDC
WBGene00000239	C05D2.4b	ENSG00000132437	DDC
WBGene00000240	K08F8.4a	ENSG00000171759	PAH
WBGene00000240	K08F8.4b	ENSG00000171759	PAH
WBGene00000241	Y105E8A.5	ENSG00000256349	CTD-3074O7.11
WBGene00000241	Y105E8A.5	ENSG00000174483	BBS1
WBGene00000242	F20D12.3	ENSG00000125124	BBS2
WBGene00000244	T25F10.5	ENSG00000165533	TTC8
WBGene00000246	M7.3	ENSG00000122870	BICC1
WBGene00000247	T19E7.3a	ENSG00000126581	BECN1
WBGene00000247	T19E7.3b	ENSG00000126581	BECN1
WBGene00000247	T19E7.3a	ENSG00000196289	BECN2
WBGene00000247	T19E7.3b	ENSG00000196289	BECN2
WBGene00000253	F56C11.1	ENSG00000140279	DUOX2
WBGene00000253	F56C11.1	ENSG00000137857	DUOX1
WBGene00000254	K04F10.4a.1	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4a.2	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4b.1	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4b.2	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4c.1	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4c.2	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4d.1	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4d.2	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4e.1	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4e.2	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4f.1	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4f.2	ENSG00000099139	PCSK5
WBGene00000254	K04F10.4a.1	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4a.2	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4b.1	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4b.2	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4c.1	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4c.2	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4d.1	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4d.2	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4e.1	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4e.2	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4f.1	ENSG00000140479	PCSK6
WBGene00000254	K04F10.4f.2	ENSG00000140479	PCSK6
WBGene00000257	F23B12.8a.1	ENSG00000138160	KIF11
WBGene00000257	F23B12.8a.2	ENSG00000138160	KIF11
WBGene00000257	F23B12.8b	ENSG00000138160	KIF11
WBGene00000259	F13H8.10a	ENSG00000159267	HLCS
WBGene00000259	F13H8.10b	ENSG00000159267	HLCS
WBGene00000259	F13H8.10c.1	ENSG00000159267	HLCS
WBGene00000259	F13H8.10c.2	ENSG00000159267	HLCS
WBGene00000262	F54B11.6	ENSG00000015171	ZMYND11
WBGene00000266	C53B4.7a.1	ENSG00000112699	GMDS
WBGene00000266	C53B4.7a.2	ENSG00000112699	GMDS
WBGene00000266	C53B4.7b	ENSG00000112699	GMDS
WBGene00000266	C53B4.7c.1	ENSG00000112699	GMDS
WBGene00000266	C53B4.7c.2	ENSG00000112699	GMDS
WBGene00000266	C53B4.7c.3	ENSG00000112699	GMDS
WBGene00000266	C53B4.7d	ENSG00000112699	GMDS
WBGene00000266	C53B4.7e	ENSG00000112699	GMDS
WBGene00000269	Y73E7A.7a	ENSG00000086062	B4GALT1
WBGene00000269	Y73E7A.7b	ENSG00000086062	B4GALT1
WBGene00000269	Y73E7A.7a	ENSG00000158470	B4GALT5
WBGene00000269	Y73E7A.7b	ENSG00000158470	B4GALT5
WBGene00000269	Y73E7A.7a	ENSG00000121578	B4GALT4
WBGene00000269	Y73E7A.7b	ENSG00000121578	B4GALT4
WBGene00000269	Y73E7A.7a	ENSG00000158850	B4GALT3
WBGene00000269	Y73E7A.7b	ENSG00000158850	B4GALT3
WBGene00000269	Y73E7A.7a	ENSG00000118276	B4GALT6
WBGene00000269	Y73E7A.7b	ENSG00000118276	B4GALT6
WBGene00000269	Y73E7A.7a	ENSG00000117411	B4GALT2
WBGene00000269	Y73E7A.7b	ENSG00000117411	B4GALT2
WBGene00000270	T12G3.8a	ENSG00000235863	B3GALT4
WBGene00000270	T12G3.8b	ENSG00000235863	B3GALT4
WBGene00000271	F45E12.2	ENSG00000185024	BRF1
WBGene00000275	R06C7.8	ENSG00000169679	BUB1
WBGene00000275	R06C7.8	ENSG00000156970	BUB1B
WBGene00000276	F57B9.5	ENSG00000112578	BYSL
WBGene00000277	C23H4.1.1	ENSG00000107281	NPDC1
WBGene00000277	C23H4.1.2	ENSG00000107281	NPDC1
WBGene00000277	C23H4.1.3	ENSG00000107281	NPDC1
WBGene00000277	C23H4.1.4	ENSG00000107281	NPDC1
WBGene00000279	F54D8.4	ENSG00000154975	CA10
WBGene00000279	F54D8.4	ENSG00000063180	CA11
WBGene00000280	D1022.8	ENSG00000154975	CA10
WBGene00000280	D1022.8	ENSG00000063180	CA11
WBGene00000281	K05G3.3	ENSG00000107159	CA9
WBGene00000281	K05G3.3	ENSG00000118298	CA14
WBGene00000281	K05G3.3	ENSG00000131686	CA6
WBGene00000281	K05G3.3	ENSG00000167434	CA4
WBGene00000281	K05G3.3	ENSG00000074410	CA12
WBGene00000283	R173.1	ENSG00000107159	CA9
WBGene00000283	R173.1	ENSG00000118298	CA14
WBGene00000283	R173.1	ENSG00000131686	CA6
WBGene00000283	R173.1	ENSG00000167434	CA4
WBGene00000283	R173.1	ENSG00000074410	CA12
WBGene00000289	C01G6.8a	ENSG00000169071	ROR2
WBGene00000289	C01G6.8b	ENSG00000169071	ROR2
WBGene00000289	C01G6.8c	ENSG00000169071	ROR2
WBGene00000289	C01G6.8a	ENSG00000185483	ROR1
WBGene00000289	C01G6.8b	ENSG00000185483	ROR1
WBGene00000289	C01G6.8c	ENSG00000185483	ROR1
WBGene00000292	D2024.6	ENSG00000116489	CAPZA1
WBGene00000292	D2024.6	ENSG00000198898	CAPZA2
WBGene00000292	D2024.6	ENSG00000177938	CAPZA3
WBGene00000293	M106.5	ENSG00000077549	CAPZB
WBGene00000294	F41G4.2a	ENSG00000112186	CAP2
WBGene00000294	F41G4.2b.1	ENSG00000112186	CAP2
WBGene00000294	F41G4.2b.2	ENSG00000112186	CAP2
WBGene00000294	F41G4.2a	ENSG00000131236	CAP1
WBGene00000294	F41G4.2b.1	ENSG00000131236	CAP1
WBGene00000294	F41G4.2b.2	ENSG00000131236	CAP1
WBGene00000295	W01C8.6a	ENSG00000165646	SLC18A2
WBGene00000295	W01C8.6b	ENSG00000165646	SLC18A2
WBGene00000295	W01C8.6a	ENSG00000036565	SLC18A1
WBGene00000295	W01C8.6b	ENSG00000036565	SLC18A1
WBGene00000296	B0432.5a	ENSG00000180176	TH
WBGene00000296	B0432.5b	ENSG00000180176	TH
WBGene00000296	B0432.5c	ENSG00000180176	TH
WBGene00000298	F32G8.6	ENSG00000131979	GCH1
WBGene00000301	T13F2.8a	ENSG00000105971	CAV2
WBGene00000301	T13F2.8b	ENSG00000105971	CAV2
WBGene00000366	R10E11.1a	ENSG00000005339	CREBBP
WBGene00000366	R10E11.1b	ENSG00000005339	CREBBP
WBGene00000366	R10E11.1c	ENSG00000005339	CREBBP
WBGene00000366	R10E11.1a	ENSG00000100393	EP300
WBGene00000366	R10E11.1b	ENSG00000100393	EP300
WBGene00000366	R10E11.1c	ENSG00000100393	EP300
WBGene00000367	C54D2.5a	ENSG00000100346	CACNA1I
WBGene00000367	C54D2.5c	ENSG00000100346	CACNA1I
WBGene00000367	C54D2.5d	ENSG00000100346	CACNA1I
WBGene00000367	C54D2.5e	ENSG00000100346	CACNA1I
WBGene00000367	C54D2.5g	ENSG00000100346	CACNA1I
WBGene00000367	C54D2.5a	ENSG00000006283	CACNA1G
WBGene00000367	C54D2.5c	ENSG00000006283	CACNA1G
WBGene00000367	C54D2.5d	ENSG00000006283	CACNA1G
WBGene00000367	C54D2.5e	ENSG00000006283	CACNA1G
WBGene00000367	C54D2.5g	ENSG00000006283	CACNA1G
WBGene00000367	C54D2.5a	ENSG00000196557	CACNA1H
WBGene00000367	C54D2.5c	ENSG00000196557	CACNA1H
WBGene00000367	C54D2.5d	ENSG00000196557	CACNA1H
WBGene00000367	C54D2.5e	ENSG00000196557	CACNA1H
WBGene00000367	C54D2.5g	ENSG00000196557	CACNA1H
WBGene00000368	T28F2.5	ENSG00000165995	CACNB2
