CE_WB_CURRENT,HS_ENSG,CE_WB_OLD,CE_WB_COMMENT,CE_UNIPROT,HS_UNIPROT
WBGene00000401,ENSG00000254221,WBGene00000401,,Q21035,Q9Y5G3
WBGene00000401,ENSG00000254245,WBGene00000401,,Q21035,Q9Y5H0
WBGene00000401,ENSG00000255408,WBGene00000401,,Q21035,Q9Y5H8
WBGene00000401,ENSG00000255622,WBGene00000401,,Q21035,Q96T98
WBGene00000401,ENSG00000261934,WBGene00000401,,Q21035,Q9Y5G4
WBGene00000401,ENSG00000262209,WBGene00000401,,Q21035,Q9Y5G1
WBGene00000401,ENSG00000262576,WBGene00000401,,Q21035,Q9Y5G9
WBGene00000401,ENSG00000272674,WBGene00000401,,Q21035,Q9NRJ7
WBGene00000401,ENSG00000273039,WBGene00000401,,Q21035,Q96T98
WBGene00000401,ENSG00000276547,WBGene00000401,,Q21035,Q9Y5G0
WBGene00000401,ENSG00000280165,WBGene00000401,,Q21035,Q8N6Y1
WBGene00000401,,WBGene00000401,,Q21035,Q96TA0
WBGene00000403,ENSG00000139182,WBGene00000403,,G5ED46,Q9BQT9
WBGene00000403,ENSG00000158258,WBGene00000403,,G5ED46,Q9H4D0
WBGene00000403,ENSG00000171603,WBGene00000403,,G5ED46,O94985
WBGene00000405,ENSG00000170312,WBGene00000405,,P34556,P06493
WBGene00000407,ENSG00000164885,WBGene00000407,,G5ECH7,Q00535
WBGene00000408,ENSG00000134058,WBGene00000408,,G5EFV5,P50613
WBGene00000408,ENSG00000277273,WBGene00000408,,G5EFV5,P50613
WBGene00000409,ENSG00000132964,WBGene00000409,,P90866,P49336
WBGene00000409,ENSG00000155111,WBGene00000409,,P90866,Q9BWU1
WBGene00000410,ENSG00000136807,WBGene00000410,,Q9TVL3,P50750
WBGene00000413,ENSG00000167513,WBGene00000413,,Q86S68,Q9H211
WBGene00000415,ENSG00000145794,WBGene00000415,,Q9XWD6,Q96KG7
WBGene00000415,ENSG00000157890,WBGene00000415,,Q9XWD6,A6BM72
WBGene00000415,ENSG00000187800,WBGene00000415,,Q9XWD6,Q5VY43
WBGene00000416,ENSG00000099942,WBGene00000416,,Q9NHC3,P46109
WBGene00000416,ENSG00000167193,WBGene00000416,,Q9NHC3,P46108
WBGene00000417,ENSG00000106144,WBGene00000417,,P42573,P42575
WBGene00000419,ENSG00000088538,WBGene00000419,,G5EEN3,Q8IZD9
WBGene00000419,ENSG00000128512,WBGene00000419,,G5EEN3,Q8N1I0
WBGene00000419,ENSG00000134516,WBGene00000419,,G5EEN3,Q92608
WBGene00000419,ENSG00000147459,WBGene00000419,,G5EEN3,Q9H7D0
WBGene00000419,ENSG00000150760,WBGene00000419,,G5EEN3,Q14185
WBGene00000420,ENSG00000144366,WBGene00000420,,O76337,Q9UBP9
WBGene00000422,ENSG00000171044,WBGene00000422,,O17386,Q5GH73
WBGene00000422,ENSG00000206579,WBGene00000422,,O17386,Q5GH76
WBGene00000422,ENSG00000260903,WBGene00000422,,O17386,Q5GH72
WBGene00000424,ENSG00000128340,WBGene00000424,,Q03206,P15153
WBGene00000424,ENSG00000136238,WBGene00000424,,Q03206,P63000
WBGene00000424,ENSG00000169750,WBGene00000424,,Q03206,P60763
WBGene00000426,ENSG00000062598,WBGene00000426,,Q8STE5,Q96JJ3
WBGene00000426,ENSG00000102890,WBGene00000426,,Q8STE5,Q96BJ8
WBGene00000426,ENSG00000155849,WBGene00000426,,Q8STE5,Q92556
WBGene00000429,ENSG00000165066,WBGene00000429,,G5ECT8,A6NJ46
WBGene00000431,ENSG00000028277,WBGene00000431,,P20268,P09086
WBGene00000431,ENSG00000143190,WBGene00000431,,P20268,P14859
WBGene00000435,ENSG00000100987,WBGene00000435,,P41935,Q9NZR4
WBGene00000435,ENSG00000119614,WBGene00000435,,P41935,P58304
WBGene00000436,ENSG00000106031,WBGene00000436,,P17487,P31271
WBGene00000436,ENSG00000123364,WBGene00000436,,P17487,P31276
WBGene00000436,ENSG00000128714,WBGene00000436,,P17487,P35453
WBGene00000436,ENSG00000159184,WBGene00000436,,P17487,Q92826
WBGene00000437,ENSG00000105991,WBGene00000437,,P17488,P49639
WBGene00000437,ENSG00000120094,WBGene00000437,,P17488,P14653
WBGene00000437,ENSG00000128645,WBGene00000437,,P17488,Q9GZZ0
WBGene00000438,ENSG00000107187,WBGene00000438,,P20271,Q9UBR4
WBGene00000438,ENSG00000121454,WBGene00000438,,P20271,Q969G2
WBGene00000439,ENSG00000106006,WBGene00000439,,P34326,P31267
WBGene00000439,ENSG00000108511,WBGene00000439,,P34326,P17509
WBGene00000439,ENSG00000164900,WBGene00000439,,P34326,Q14549
WBGene00000439,ENSG00000170166,WBGene00000439,,P34326,P09016
WBGene00000439,ENSG00000175879,WBGene00000439,,P34326,P13378
WBGene00000439,ENSG00000182742,WBGene00000439,,P34326,P17483
WBGene00000439,ENSG00000197576,WBGene00000439,,P34326,Q00056
WBGene00000439,ENSG00000198353,WBGene00000439,,P34326,P09017
WBGene00000441,ENSG00000137709,WBGene00000441,,P41934,Q9UKI9
WBGene00000441,ENSG00000185668,WBGene00000441,,P41934,Q03052
WBGene00000443,ENSG00000105717,WBGene00000443,,P41779,Q9BYU1
WBGene00000443,ENSG00000167081,WBGene00000443,,P41779,P40426
WBGene00000443,ENSG00000185630,WBGene00000443,,P41779,P40424
WBGene00000443,ENSG00000204304,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000206315,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000224952,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000225987,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000232005,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000236353,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000237344,WBGene00000443,,P41779,P40425
WBGene00000445,ENSG00000183072,WBGene00000445,,P41936,P52952
WBGene00000447,ENSG00000125816,WBGene00000447,,Q9NLC2,Q9H2Z4
WBGene00000447,ENSG00000136352,WBGene00000447,,Q9NLC2,P43699
WBGene00000449,ENSG00000169840,WBGene00000449,,Q9XVN4,Q9H4S2
WBGene00000449,ENSG00000180613,WBGene00000449,,Q9XVN4,Q9BZM3
WBGene00000451,ENSG00000125492,WBGene00000451,,Q22909,Q9BZE3
WBGene00000451,ENSG00000143032,WBGene00000451,,Q22909,Q9NY43
WBGene00000452,ENSG00000125492,WBGene00000452,,Q22910,Q9BZE3
WBGene00000452,ENSG00000143032,WBGene00000452,,Q22910,Q9NY43
WBGene00000454,ENSG00000126778,WBGene00000454,,Q94166,Q15475
WBGene00000454,ENSG00000138083,WBGene00000454,,Q94166,O95343
WBGene00000454,ENSG00000170577,WBGene00000454,,Q94166,Q9NPC8
WBGene00000454,ENSG00000184302,WBGene00000454,,Q94166,O95475
WBGene00000463,ENSG00000006377,WBGene00000463,,Q18273,P56179
WBGene00000463,ENSG00000064195,WBGene00000463,,Q18273,O60479
WBGene00000463,ENSG00000105880,WBGene00000463,,Q18273,P56178
WBGene00000463,ENSG00000115844,WBGene00000463,,Q18273,Q07687
WBGene00000463,ENSG00000144355,WBGene00000463,,Q18273,P56177
WBGene00000464,ENSG00000111249,WBGene00000464,,Q9BL02,O14529
WBGene00000464,ENSG00000257923,WBGene00000464,,Q9BL02,P39880
WBGene00000466,ENSG00000111880,WBGene00000466,,Q17607,O60942
WBGene00000473,ENSG00000006047,WBGene00000473,,P91306,Q9Y2T7
WBGene00000473,ENSG00000060138,WBGene00000473,,P91306,P16989
WBGene00000473,ENSG00000065978,WBGene00000473,,P91306,P67809
WBGene00000475,ENSG00000006047,WBGene00000475,,G5EDV3,Q9Y2T7
WBGene00000475,ENSG00000060138,WBGene00000475,,G5EDV3,P16989
WBGene00000475,ENSG00000065978,WBGene00000475,,G5EDV3,P67809
WBGene00000476,ENSG00000116017,WBGene00000476,,O02326,Q99856
WBGene00000476,ENSG00000179361,WBGene00000476,,O02326,Q8IVW6
WBGene00000476,ENSG00000205143,WBGene00000476,,O02326,A6NKF2
WBGene00000478,ENSG00000163251,WBGene00000478,,G5ECQ2,Q13467
WBGene00000478,ENSG00000177283,WBGene00000478,,G5ECQ2,Q9H461
WBGene00000478,ENSG00000188763,WBGene00000478,,G5ECQ2,O00144
WBGene00000479,ENSG00000110367,WBGene00000479,,Q95YF3,P26196
WBGene00000480,ENSG00000100226,WBGene00000480,,Q18905,O00178
WBGene00000482,ENSG00000111642,WBGene00000482,,Q22516,Q14839
WBGene00000482,ENSG00000116254,WBGene00000482,,Q22516,Q8TDI0
WBGene00000482,ENSG00000170004,WBGene00000482,,Q22516,Q12873
WBGene00000483,ENSG00000180532,WBGene00000483,,Q966L8,Q8NAM6
WBGene00000484,ENSG00000068885,WBGene00000484,,G5EGF0,Q9P2H3
WBGene00000484,ENSG00000248710,WBGene00000484,,G5EGF0,H3BRJ5
WBGene00000485,ENSG00000187240,WBGene00000485,,Q19542,Q8NCM8
WBGene00000490,ENSG00000187535,WBGene00000490,,P90757,Q96RY7
WBGene00000491,ENSG00000198718,WBGene00000491,,Q17423,Q9Y4F4
WBGene00000492,ENSG00000114446,WBGene00000492,,Q93833,Q9NWB7
WBGene00000493,ENSG00000140323,WBGene00000493,,G5EEW0,A7MBM2
WBGene00000493,ENSG00000154309,WBGene00000493,,G5EEW0,Q96F81
WBGene00000498,ENSG00000149554,WBGene00000498,,Q9N3Z3,O14757
WBGene00000499,ENSG00000183765,WBGene00000499,,Q9U1Y5,O96017
WBGene00000500,ENSG00000103266,WBGene00000500,,G5ECY6,Q9UNE7
WBGene00000501,ENSG00000115665,WBGene00000501,,O02228,Q9GZV3
WBGene00000502,ENSG00000110172,WBGene00000502,,G5EEI8,Q9UHD1
WBGene00000502,ENSG00000147166,WBGene00000502,,G5EEI8,Q9UKP3
WBGene00000503,ENSG00000064886,WBGene00000503,,Q11174,Q15782
WBGene00000503,ENSG00000133048,WBGene00000503,,Q11174,P36222
WBGene00000503,ENSG00000133063,WBGene00000503,,Q11174,Q13231
WBGene00000503,ENSG00000134216,WBGene00000503,,Q11174,Q9BZP6
WBGene00000506,ENSG00000112237,WBGene00000506,,Q9TYP2,P24863
WBGene00000507,ENSG00000082258,WBGene00000507,,P34425,O60583
WBGene00000507,ENSG00000129315,WBGene00000507,,P34425,O60563
WBGene00000508,ENSG00000082258,WBGene00000508,,P34424,O60583
WBGene00000508,ENSG00000129315,WBGene00000508,,P34424,O60563
WBGene00000510,ENSG00000100288,WBGene00000510,,Q22942,Q9Y259
WBGene00000510,ENSG00000110721,WBGene00000510,,Q22942,P35790
WBGene00000515,ENSG00000139163,WBGene00000515,,Q22820,Q9HBU6
WBGene00000515,ENSG00000143845,WBGene00000515,,Q22820,Q9NVF9
WBGene00000517,ENSG00000111276,WBGene00000517,,G5EEJ2,P46527
WBGene00000518,ENSG00000004660,WBGene00000518,,Q3Y416,Q8N5S9
WBGene00000518,ENSG00000110931,WBGene00000518,,Q3Y416,Q96RR4
WBGene00000519,ENSG00000196419,WBGene00000519,,Q9U2D2,P12956
WBGene00000520,ENSG00000079246,WBGene00000520,,Q21829,P13010
WBGene00000521,ENSG00000174576,WBGene00000521,,G5EFL9,Q8IUM7
WBGene00000527,ENSG00000182871,WBGene00000527,,G5EGA4,P39060
WBGene00000527,ENSG00000204291,WBGene00000527,,G5EGA4,P39059
WBGene00000530,ENSG00000114859,WBGene00000530,,Q9BMK9,P51788
WBGene00000530,ENSG00000188037,WBGene00000530,,Q9BMK9,P35523
WBGene00000532,ENSG00000073464,WBGene00000532,,G5EGT4,P51793
WBGene00000532,ENSG00000109572,WBGene00000532,,G5EGT4,P51790
WBGene00000532,ENSG00000171365,WBGene00000532,,G5EGT4,P51795
WBGene00000533,ENSG00000103249,WBGene00000533,,G5EC75,P51798
WBGene00000534,ENSG00000077984,WBGene00000534,,G5ECM9,O76096
WBGene00000534,ENSG00000101439,WBGene00000534,,G5ECM9,P01034
WBGene00000534,ENSG00000101441,WBGene00000534,,G5ECM9,P01036
WBGene00000534,ENSG00000125823,WBGene00000534,,G5ECM9,Q9H114
WBGene00000534,ENSG00000170367,WBGene00000534,,G5ECM9,P28325
WBGene00000534,ENSG00000170369,WBGene00000534,,G5ECM9,P09228
WBGene00000534,ENSG00000170373,WBGene00000534,,G5ECM9,P01037
WBGene00000534,ENSG00000175315,WBGene00000534,,G5ECM9,Q15828
WBGene00000535,ENSG00000077984,WBGene00000535,,G5EDZ9,O76096
WBGene00000535,ENSG00000101439,WBGene00000535,,G5EDZ9,P01034
WBGene00000535,ENSG00000101441,WBGene00000535,,G5EDZ9,P01036
WBGene00000535,ENSG00000125823,WBGene00000535,,G5EDZ9,Q9H114
WBGene00000535,ENSG00000170367,WBGene00000535,,G5EDZ9,P28325
WBGene00000535,ENSG00000170369,WBGene00000535,,G5EDZ9,P09228
WBGene00000535,ENSG00000170373,WBGene00000535,,G5EDZ9,P01037
WBGene00000535,ENSG00000175315,WBGene00000535,,G5EDZ9,Q15828
WBGene00000536,ENSG00000167186,WBGene00000536,,P48376,Q99807
WBGene00000537,ENSG00000100726,WBGene00000537,,Q95YE9,Q9Y4R8
WBGene00000539,ENSG00000188603,WBGene00000539,,G5EBM4,Q13286
WBGene00000540,ENSG00000188603,WBGene00000540,,G5ECU8,Q13286
WBGene00000541,ENSG00000188603,WBGene00000541,,G5EES1,Q13286
WBGene00000542,ENSG00000014216,WBGene00000542,,P34308,P07384
WBGene00000542,ENSG00000092529,WBGene00000542,,P34308,P20807
WBGene00000542,ENSG00000135773,WBGene00000542,,P34308,O14815
WBGene00000542,ENSG00000137225,WBGene00000542,,P34308,Q9UMQ6
WBGene00000542,ENSG00000162909,WBGene00000542,,P34308,P17655
WBGene00000542,ENSG00000203697,WBGene00000542,,P34308,A6NHC0
WBGene00000543,ENSG00000131375,WBGene00000543,,Q22143,Q9Y6W3
WBGene00000545,ENSG00000014216,WBGene00000545,,Q8IAA9,P07384
WBGene00000545,ENSG00000092529,WBGene00000545,,Q8IAA9,P20807
WBGene00000545,ENSG00000135773,WBGene00000545,,Q8IAA9,O14815
WBGene00000545,ENSG00000137225,WBGene00000545,,Q8IAA9,Q9UMQ6
WBGene00000545,ENSG00000162909,WBGene00000545,,Q8IAA9,P17655
WBGene00000545,ENSG00000203697,WBGene00000545,,Q8IAA9,A6NHC0
WBGene00000546,ENSG00000014216,WBGene00000546,,Q9N4B2,P07384
WBGene00000546,ENSG00000092529,WBGene00000546,,Q9N4B2,P20807
WBGene00000546,ENSG00000135773,WBGene00000546,,Q9N4B2,O14815
WBGene00000546,ENSG00000137225,WBGene00000546,,Q9N4B2,Q9UMQ6
WBGene00000546,ENSG00000162909,WBGene00000546,,Q9N4B2,P17655
WBGene00000546,ENSG00000203697,WBGene00000546,,Q9N4B2,A6NHC0
WBGene00000547,ENSG00000014216,WBGene00000547,,Q9N4B1,P07384
WBGene00000547,ENSG00000092529,WBGene00000547,,Q9N4B1,P20807
WBGene00000547,ENSG00000135773,WBGene00000547,,Q9N4B1,O14815
WBGene00000547,ENSG00000137225,WBGene00000547,,Q9N4B1,Q9UMQ6
WBGene00000547,ENSG00000162909,WBGene00000547,,Q9N4B1,P17655
WBGene00000547,ENSG00000203697,WBGene00000547,,Q9N4B1,A6NHC0
WBGene00000549,ENSG00000074054,WBGene00000549,,P32744,Q7Z460
WBGene00000549,ENSG00000163539,WBGene00000549,,P32744,O75122
WBGene00000550,ENSG00000132361,WBGene00000550,,P34466,O75153
WBGene00000552,ENSG00000143933,WBGene00000552,,O16305,P62158
WBGene00000552,ENSG00000160014,WBGene00000552,,O16305,P62158
WBGene00000552,ENSG00000198668,WBGene00000552,,O16305,P62158
WBGene00000553,ENSG00000130822,WBGene00000553,,Q9TXJ0,Q6P2M8
WBGene00000553,ENSG00000134072,WBGene00000553,,Q9TXJ0,Q14012
WBGene00000553,ENSG00000183049,WBGene00000553,,Q9TXJ0,Q8IU85
WBGene00000554,ENSG00000188386,WBGene00000554,,G5EDN6,Q96LZ3
WBGene00000554,ENSG00000221823,WBGene00000554,,G5EDN6,P63098
WBGene00000561,ENSG00000123307,WBGene00000561,,P46581,Q9HD90
WBGene00000561,ENSG00000162992,WBGene00000561,,P46581,Q13562
WBGene00000561,ENSG00000164600,WBGene00000561,,P46581,Q96NK8
WBGene00000561,ENSG00000171532,WBGene00000561,,P46581,Q15784
WBGene00000564,ENSG00000142675,WBGene00000564,,G5EEW9,Q969H4
WBGene00000564,ENSG00000149970,WBGene00000564,,G5EEW9,Q8WXI2
WBGene00000565,ENSG00000072818,WBGene00000565,,Q9XXH8,Q15027
WBGene00000565,ENSG00000114331,WBGene00000565,,Q9XXH8,Q15057
WBGene00000565,ENSG00000131584,WBGene00000565,,Q9XXH8,Q96P50
WBGene00000566,ENSG00000133612,WBGene00000566,,Q9XX14,Q96P47
WBGene00000566,ENSG00000135439,WBGene00000566,,Q9XX14,Q99490
WBGene00000566,ENSG00000157985,WBGene00000566,,Q9XX14,Q9UPQ3
WBGene00000566,,WBGene00000566,,Q9XX14,Q8TF27
WBGene00000567,ENSG00000127022,WBGene00000567,,P34652,P27824
WBGene00000567,ENSG00000153132,WBGene00000567,,P34652,O14967
WBGene00000583,ENSG00000186417,WBGene00000583,,G5EBT7,Q6ZMI3
WBGene00000584,ENSG00000148826,WBGene00000584,,G5EGE2,Q9C056
WBGene00000584,ENSG00000163623,WBGene00000584,,G5EGE2,P78426
WBGene00000585,ENSG00000135775,WBGene00000585,,Q21444,Q14746
WBGene00000591,ENSG00000164754,WBGene00000591,,Q21306,O60216
WBGene00000591,ENSG00000244588,WBGene00000591,,Q21306,Q9H4I0
WBGene00000594,ENSG00000019169,WBGene00000594,,G5EDG6,Q9UEW3
WBGene00000596,ENSG00000133661,WBGene00000596,,P18832,P35247
WBGene00000597,ENSG00000133661,WBGene00000597,,P18833,P35247
WBGene00000599,ENSG00000133661,WBGene00000599,,Q17460,P35247
WBGene00000601,ENSG00000019169,WBGene00000601,,P20630,Q9UEW3
WBGene00000602,ENSG00000019169,WBGene00000602,,P20631,Q9UEW3
WBGene00000603,ENSG00000019169,WBGene00000603,,P18834,Q9UEW3
WBGene00000608,ENSG00000133661,WBGene00000608,,P18835,P35247
WBGene00000611,ENSG00000019169,WBGene00000611,,P34687,Q9UEW3
WBGene00000612,ENSG00000133661,WBGene00000612,,Q93208,P35247
WBGene00000614,ENSG00000133661,WBGene00000614,,G5ECU6,P35247
WBGene00000615,ENSG00000133661,WBGene00000615,,Q20754,P35247
WBGene00000616,ENSG00000133661,WBGene00000616,,Q09455,P35247
WBGene00000617,ENSG00000019169,WBGene00000617,,P34804,Q9UEW3
WBGene00000618,ENSG00000133661,WBGene00000618,,Q22369,P35247
WBGene00000620,ENSG00000019169,WBGene00000620,,G5ED38,Q9UEW3
WBGene00000622,ENSG00000019169,WBGene00000622,,O01799,Q9UEW3
WBGene00000625,ENSG00000019169,WBGene00000625,,Q9N3D7,Q9UEW3
WBGene00000626,ENSG00000133661,WBGene00000626,,O44989,P35247
WBGene00000627,ENSG00000133661,WBGene00000627,,O01662,P35247
WBGene00000631,ENSG00000133661,WBGene00000631,,O44774,P35247
WBGene00000634,ENSG00000206561,WBGene00000634,,P91274,Q9Y215
WBGene00000636,ENSG00000133661,WBGene00000636,,Q19725,P35247
WBGene00000637,ENSG00000133661,WBGene00000637,,Q17582,P35247
WBGene00000638,ENSG00000133661,WBGene00000638,,Q93207,P35247
WBGene00000639,ENSG00000133661,WBGene00000639,,Q94399,P35247
WBGene00000640,ENSG00000133661,WBGene00000640,,O02271,P35247
WBGene00000641,ENSG00000133661,WBGene00000641,,Q9XUT4,P35247
WBGene00000644,ENSG00000019169,WBGene00000644,,O44796,Q9UEW3
WBGene00000645,ENSG00000133661,WBGene00000645,,Q9TZ57,P35247
WBGene00000647,ENSG00000206561,WBGene00000647,,Q9N4U2,Q9Y215
WBGene00000648,ENSG00000145861,WBGene00000648,,H2L0P1,Q9BXJ5
WBGene00000648,ENSG00000163145,WBGene00000648,,H2L0P1,Q9BXJ2
WBGene00000648,ENSG00000181092,WBGene00000648,,H2L0P1,Q15848
WBGene00000648,ENSG00000182447,WBGene00000648,,H2L0P1,A6NHN0
WBGene00000648,ENSG00000205863,WBGene00000648,,H2L0P1,B2RNN3
WBGene00000648,ENSG00000240654,WBGene00000648,,H2L0P1,P0C862
WBGene00000649,ENSG00000019169,WBGene00000649,,P91250,Q9UEW3
WBGene00000650,ENSG00000206561,WBGene00000650,,Q23422,Q9Y215
WBGene00000651,ENSG00000145861,WBGene00000651,,Q09578,Q9BXJ5
WBGene00000651,ENSG00000163145,WBGene00000651,,Q09578,Q9BXJ2
WBGene00000651,ENSG00000181092,WBGene00000651,,Q09578,Q15848
WBGene00000651,ENSG00000182447,WBGene00000651,,Q09578,A6NHN0
WBGene00000651,ENSG00000205863,WBGene00000651,,Q09578,B2RNN3
WBGene00000651,ENSG00000240654,WBGene00000651,,Q09578,P0C862
WBGene00000653,ENSG00000019169,WBGene00000653,,Q21562,Q9UEW3
WBGene00000654,ENSG00000019169,WBGene00000654,,Q9U336,Q9UEW3
WBGene00000655,ENSG00000133661,WBGene00000655,,Q09233,P35247
WBGene00000656,ENSG00000133661,WBGene00000656,,Q09456,P35247
WBGene00000657,ENSG00000019169,WBGene00000657,,Q20135,Q9UEW3
WBGene00000659,ENSG00000206561,WBGene00000659,,Q21437,Q9Y215
WBGene00000660,ENSG00000019169,WBGene00000660,,O18097,Q9UEW3
WBGene00000661,ENSG00000133661,WBGene00000661,,Q9XVY1,P35247
WBGene00000663,ENSG00000133661,WBGene00000663,,O44904,P35247
WBGene00000664,ENSG00000133661,WBGene00000664,,Q19528,P35247
WBGene00000665,ENSG00000133661,WBGene00000665,,P34340,P35247
WBGene00000666,ENSG00000133661,WBGene00000666,,P34391,P35247
WBGene00000667,ENSG00000133661,WBGene00000667,,Q9XVG3,P35247
WBGene00000668,ENSG00000133661,WBGene00000668,,Q9U348,P35247
WBGene00000669,ENSG00000133661,WBGene00000669,,Q9U349,P35247
WBGene00000670,ENSG00000019169,WBGene00000670,,Q86MP1,Q9UEW3
WBGene00000671,ENSG00000133661,WBGene00000671,,Q86MP2,P35247
WBGene00000675,ENSG00000019169,WBGene00000675,,O45105,Q9UEW3
WBGene00000676,ENSG00000133661,WBGene00000676,,Q9GZF7,P35247
WBGene00000678,ENSG00000145861,WBGene00000678,,O44174,Q9BXJ5
WBGene00000678,ENSG00000163145,WBGene00000678,,O44174,Q9BXJ2
WBGene00000678,ENSG00000181092,WBGene00000678,,O44174,Q15848
WBGene00000678,ENSG00000182447,WBGene00000678,,O44174,A6NHN0
WBGene00000678,ENSG00000205863,WBGene00000678,,O44174,B2RNN3
WBGene00000678,ENSG00000240654,WBGene00000678,,O44174,P0C862
WBGene00000679,ENSG00000019169,WBGene00000679,,O44173,Q9UEW3
WBGene00000680,ENSG00000133661,WBGene00000680,,Q8MXT6,P35247
WBGene00000681,ENSG00000133661,WBGene00000681,,Q86S35,P35247
WBGene00000682,ENSG00000019169,WBGene00000682,,Q95Y22,Q9UEW3
WBGene00000685,ENSG00000145861,WBGene00000685,,Q9GYI3,Q9BXJ5
WBGene00000685,ENSG00000163145,WBGene00000685,,Q9GYI3,Q9BXJ2
WBGene00000685,ENSG00000181092,WBGene00000685,,Q9GYI3,Q15848
WBGene00000685,ENSG00000182447,WBGene00000685,,Q9GYI3,A6NHN0
WBGene00000685,ENSG00000205863,WBGene00000685,,Q9GYI3,B2RNN3
WBGene00000685,ENSG00000240654,WBGene00000685,,Q9GYI3,P0C862
WBGene00000687,ENSG00000145861,WBGene00000687,,Q18450,Q9BXJ5
WBGene00000687,ENSG00000163145,WBGene00000687,,Q18450,Q9BXJ2
WBGene00000687,ENSG00000181092,WBGene00000687,,Q18450,Q15848
WBGene00000687,ENSG00000182447,WBGene00000687,,Q18450,A6NHN0
WBGene00000687,ENSG00000205863,WBGene00000687,,Q18450,B2RNN3
WBGene00000687,ENSG00000240654,WBGene00000687,,Q18450,P0C862
WBGene00000690,ENSG00000133661,WBGene00000690,,O61525,P35247
WBGene00000691,ENSG00000019169,WBGene00000691,,G5EDG6,Q9UEW3
WBGene00000692,ENSG00000133661,WBGene00000692,,A5JYR8,P35247
WBGene00000693,ENSG00000133661,WBGene00000693,,Q18799,P35247
WBGene00000694,ENSG00000019169,WBGene00000694,,Q9XWR2,Q9UEW3
WBGene00000696,ENSG00000019169,WBGene00000696,,Q22183,Q9UEW3
WBGene00000697,ENSG00000206561,WBGene00000697,,Q23222,Q9Y215
WBGene00000698,ENSG00000133661,WBGene00000698,,Q9NAR3,P35247
WBGene00000699,ENSG00000019169,WBGene00000699,,Q18302,Q9UEW3
WBGene00000700,ENSG00000133661,WBGene00000700,,G5EFU8,P35247
WBGene00000701,ENSG00000133661,WBGene00000701,,G5EFU8,P35247
WBGene00000703,ENSG00000133661,WBGene00000703,,Q21556,P35247
WBGene00000704,ENSG00000133661,WBGene00000704,,Q19218,P35247
WBGene00000705,ENSG00000133661,WBGene00000705,,Q18537,P35247
WBGene00000706,ENSG00000133661,WBGene00000706,,Q18536,P35247
WBGene00000707,ENSG00000019169,WBGene00000707,,Q9XUE9,Q9UEW3
WBGene00000708,ENSG00000049089,WBGene00000708,,Q86D04,Q14055
WBGene00000708,ENSG00000082293,WBGene00000708,,Q86D04,Q14993
WBGene00000708,ENSG00000092758,WBGene00000708,,Q86D04,Q14050
WBGene00000708,ENSG00000112280,WBGene00000708,,Q86D04,P20849
WBGene00000710,ENSG00000019169,WBGene00000710,,Q9NAE0,Q9UEW3
WBGene00000711,ENSG00000019169,WBGene00000711,,A3QM98,Q9UEW3
WBGene00000713,ENSG00000133661,WBGene00000713,,Q19813,P35247
WBGene00000714,ENSG00000133661,WBGene00000714,,O17035,P35247
WBGene00000715,ENSG00000133661,WBGene00000715,,O17036,P35247
WBGene00000716,ENSG00000133661,WBGene00000716,,O17038,P35247
WBGene00000717,ENSG00000133661,WBGene00000717,,Q17458,P35247
WBGene00000718,ENSG00000133661,WBGene00000718,,Q17459,P35247
WBGene00000719,ENSG00000133661,WBGene00000719,,Q22260,P35247
WBGene00000720,ENSG00000133661,WBGene00000720,,Q22256,P35247
WBGene00000721,ENSG00000133661,WBGene00000721,,Q17939,P35247
WBGene00000722,ENSG00000133661,WBGene00000722,,Q17417,P35247
WBGene00000723,ENSG00000133661,WBGene00000723,,Q17418,P35247
WBGene00000724,ENSG00000133661,WBGene00000724,,Q17402,P35247
WBGene00000725,ENSG00000133661,WBGene00000725,,Q19979,P35247
WBGene00000726,ENSG00000206561,WBGene00000726,,Q19514,Q9Y215
WBGene00000727,ENSG00000019169,WBGene00000727,,Q20805,Q9UEW3
WBGene00000728,ENSG00000019169,WBGene00000728,,Q21184,Q9UEW3
WBGene00000729,ENSG00000133661,WBGene00000729,,Q20927,P35247
WBGene00000730,ENSG00000019169,WBGene00000730,,Q22393,Q9UEW3
WBGene00000731,ENSG00000206561,WBGene00000731,,O17734,Q9Y215
WBGene00000732,ENSG00000019169,WBGene00000732,,Q20922,Q9UEW3
WBGene00000733,ENSG00000019169,WBGene00000733,,Q20921,Q9UEW3
WBGene00000734,ENSG00000133661,WBGene00000734,,O17686,P35247
