CE_WB_CURRENT,HS_ENSG,CE_WB_OLD,CE_WB_COMMENT,CE_UNIPROT,HS_UNIPROT
WBGene00000387,ENSG00000158402,WBGene00000387,,O44628,P30307
WBGene00000387,ENSG00000164045,WBGene00000387,,O44628,P30304
WBGene00000388,ENSG00000101224,WBGene00000388,,P30634,P30305
WBGene00000388,ENSG00000158402,WBGene00000388,,P30634,P30307
WBGene00000388,ENSG00000164045,WBGene00000388,,P30634,P30304
WBGene00000390,ENSG00000070831,WBGene00000390,,Q05062,P60953
WBGene00000391,ENSG00000158825,WBGene00000391,,Q22922,P32320
WBGene00000392,ENSG00000158825,WBGene00000392,,Q20628,P32320
WBGene00000393,ENSG00000170385,WBGene00000393,,Q95QW4,Q9Y6M5
WBGene00000393,ENSG00000196660,WBGene00000393,,Q95QW4,Q6XR72
WBGene00000396,ENSG00000083857,WBGene00000396,,G5EE05,Q14517
WBGene00000396,ENSG00000083857,WBGene00000396,,Q19319,Q14517
WBGene00000396,ENSG00000086570,WBGene00000396,,G5EE05,Q9NYQ8
WBGene00000396,ENSG00000086570,WBGene00000396,,Q19319,Q9NYQ8
WBGene00000396,ENSG00000165323,WBGene00000396,,G5EE05,Q8TDW7
WBGene00000396,ENSG00000165323,WBGene00000396,,Q19319,Q8TDW7
WBGene00000396,ENSG00000282908,WBGene00000396,,G5EE05,Q8TDW7
WBGene00000396,ENSG00000282908,WBGene00000396,,Q19319,Q8TDW7
WBGene00000403,ENSG00000139182,WBGene00000403,,G5ED46,Q9BQT9
WBGene00000403,ENSG00000158258,WBGene00000403,,G5ED46,Q9H4D0
WBGene00000403,ENSG00000171603,WBGene00000403,,G5ED46,O94985
WBGene00000405,ENSG00000170312,WBGene00000405,,P34556,P06493
WBGene00000407,ENSG00000164885,WBGene00000407,,G5ECH7,Q00535
WBGene00000408,ENSG00000134058,WBGene00000408,,G5EFV5,P50613
WBGene00000408,ENSG00000277273,WBGene00000408,,G5EFV5,P50613
WBGene00000409,ENSG00000132964,WBGene00000409,,P90866,P49336
WBGene00000409,ENSG00000155111,WBGene00000409,,P90866,Q9BWU1
WBGene00000410,ENSG00000136807,WBGene00000410,,Q9TVL3,P50750
WBGene00000411,ENSG00000163950,WBGene00000411,,Q09599,Q14493
WBGene00000414,ENSG00000173894,WBGene00000414,,P34618,Q14781
WBGene00000415,ENSG00000145794,WBGene00000415,,Q9XWD6,Q96KG7
WBGene00000415,ENSG00000157890,WBGene00000415,,Q9XWD6,A6BM72
WBGene00000415,ENSG00000187800,WBGene00000415,,Q9XWD6,Q5VY43
WBGene00000416,ENSG00000099942,WBGene00000416,,Q9NHC3,P46109
WBGene00000416,ENSG00000167193,WBGene00000416,,Q9NHC3,P46108
WBGene00000417,ENSG00000064012,WBGene00000417,,D3YT61,Q14790
WBGene00000417,ENSG00000064012,WBGene00000417,,P42573,Q14790
WBGene00000417,ENSG00000106144,WBGene00000417,,D3YT61,P42575
WBGene00000417,ENSG00000106144,WBGene00000417,,P42573,P42575
WBGene00000417,ENSG00000164305,WBGene00000417,,D3YT61,P42574
WBGene00000417,ENSG00000164305,WBGene00000417,,P42573,P42574
WBGene00000417,ENSG00000165806,WBGene00000417,,D3YT61,P55210
WBGene00000417,ENSG00000165806,WBGene00000417,,P42573,P55210
WBGene00000419,ENSG00000088538,WBGene00000419,,G5EEN3,Q8IZD9
WBGene00000419,ENSG00000128512,WBGene00000419,,G5EEN3,Q8N1I0
WBGene00000419,ENSG00000134516,WBGene00000419,,G5EEN3,Q92608
WBGene00000419,ENSG00000147459,WBGene00000419,,G5EEN3,Q9H7D0
WBGene00000419,ENSG00000150760,WBGene00000419,,G5EEN3,Q14185
WBGene00000420,ENSG00000144366,WBGene00000420,,O76337,Q9UBP9
WBGene00000422,ENSG00000158156,WBGene00000422,,O17386,Q9H6D3
WBGene00000422,ENSG00000171044,WBGene00000422,,O17386,Q5GH73
WBGene00000422,ENSG00000206579,WBGene00000422,,O17386,Q5GH76
WBGene00000422,ENSG00000260903,WBGene00000422,,O17386,Q5GH72
WBGene00000424,ENSG00000128340,WBGene00000424,,Q03206,P15153
WBGene00000424,ENSG00000136238,WBGene00000424,,Q03206,P63000
WBGene00000424,ENSG00000169750,WBGene00000424,,Q03206,P60763
WBGene00000426,ENSG00000062598,WBGene00000426,,Q8STE5,Q96JJ3
WBGene00000428,ENSG00000235608,WBGene00000428,,P53547,Q15270
WBGene00000429,ENSG00000135638,WBGene00000429,,G5ECT8,Q04741
WBGene00000429,ENSG00000170370,WBGene00000429,,G5ECT8,Q04743
WBGene00000430,ENSG00000148704,WBGene00000430,,P20269,Q5SQQ9
WBGene00000431,ENSG00000184486,WBGene00000431,,P20268,P20265
WBGene00000431,ENSG00000198914,WBGene00000431,,P20268,P20264
WBGene00000432,ENSG00000151650,WBGene00000432,,P20270,O95231
WBGene00000433,ENSG00000134438,WBGene00000433,,Q94398,Q9Y2V3
WBGene00000433,ENSG00000173976,WBGene00000433,,Q94398,Q96IS3
WBGene00000435,ENSG00000100987,WBGene00000435,,P41935,Q9NZR4
WBGene00000435,ENSG00000119614,WBGene00000435,,P41935,P58304
WBGene00000436,ENSG00000130675,WBGene00000436,,P17487,P50219
WBGene00000437,ENSG00000120094,WBGene00000437,,P17488,P14653
WBGene00000438,ENSG00000107187,WBGene00000438,,P20271,Q9UBR4
WBGene00000438,ENSG00000121454,WBGene00000438,,P20271,Q969G2
WBGene00000439,ENSG00000163064,WBGene00000439,,P34326,Q05925
WBGene00000439,ENSG00000164778,WBGene00000439,,P34326,P19622
WBGene00000440,ENSG00000109132,WBGene00000440,,G5EC89,Q99453
WBGene00000440,ENSG00000165462,WBGene00000440,,G5EC89,O14813
WBGene00000443,ENSG00000105717,WBGene00000443,,P41779,Q9BYU1
WBGene00000443,ENSG00000167081,WBGene00000443,,P41779,P40426
WBGene00000443,ENSG00000185630,WBGene00000443,,P41779,P40424
WBGene00000443,ENSG00000204304,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000206315,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000224952,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000225987,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000232005,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000236353,WBGene00000443,,P41779,P40425
WBGene00000443,ENSG00000237344,WBGene00000443,,P41779,P40425
WBGene00000447,ENSG00000125816,WBGene00000447,,Q9NLC2,Q9H2Z4
WBGene00000447,ENSG00000125820,WBGene00000447,,Q9NLC2,O95096
WBGene00000447,ENSG00000136352,WBGene00000447,,Q9NLC2,P43699
WBGene00000447,ENSG00000180053,WBGene00000447,,Q9NLC2,A6NCS4
WBGene00000448,ENSG00000117707,WBGene00000448,,P34522,Q92786
WBGene00000448,ENSG00000119608,WBGene00000448,,P34522,Q3B8N5
WBGene00000450,ENSG00000125816,WBGene00000450,,G5EE18,Q9H2Z4
WBGene00000450,ENSG00000125820,WBGene00000450,,G5EE18,O95096
WBGene00000450,ENSG00000136352,WBGene00000450,,G5EE18,P43699
WBGene00000450,ENSG00000180053,WBGene00000450,,G5EE18,A6NCS4
WBGene00000451,ENSG00000125492,WBGene00000451,,Q22909,Q9BZE3
WBGene00000451,ENSG00000143032,WBGene00000451,,Q22909,Q9NY43
WBGene00000452,ENSG00000125492,WBGene00000452,,Q22910,Q9BZE3
WBGene00000452,ENSG00000143032,WBGene00000452,,Q22910,Q9NY43
WBGene00000453,ENSG00000126778,WBGene00000453,,Q23175,Q15475
WBGene00000453,ENSG00000138083,WBGene00000453,,Q23175,O95343
WBGene00000453,ENSG00000170577,WBGene00000453,,Q23175,Q9NPC8
WBGene00000453,ENSG00000184302,WBGene00000453,,Q23175,O95475
WBGene00000454,ENSG00000100625,WBGene00000454,,Q94166,Q9UIU6
WBGene00000454,ENSG00000126778,WBGene00000454,,Q94166,Q15475
WBGene00000454,ENSG00000170577,WBGene00000454,,Q94166,Q9NPC8
WBGene00000463,ENSG00000006377,WBGene00000463,,Q18273,P56179
WBGene00000463,ENSG00000064195,WBGene00000463,,Q18273,O60479
WBGene00000463,ENSG00000105880,WBGene00000463,,Q18273,P56178
WBGene00000463,ENSG00000108813,WBGene00000463,,Q18273,Q92988
WBGene00000463,ENSG00000115844,WBGene00000463,,Q18273,Q07687
WBGene00000463,ENSG00000144355,WBGene00000463,,Q18273,P56177
WBGene00000464,ENSG00000111249,WBGene00000464,,Q9BL02,O14529
WBGene00000464,ENSG00000257923,WBGene00000464,,Q9BL02,P39880
WBGene00000466,ENSG00000111880,WBGene00000466,,Q17607,O60942
WBGene00000466,ENSG00000111880,WBGene00000466,,Q6A3Q2,O60942
WBGene00000468,ENSG00000215397,WBGene00000468,,G5ECN8,Q9NQ03
WBGene00000468,ENSG00000261678,WBGene00000468,,G5ECN8,Q9BWW7
WBGene00000469,ENSG00000105516,WBGene00000469,,Q94126,Q10586
WBGene00000469,ENSG00000108924,WBGene00000469,,Q94126,Q16534
WBGene00000469,ENSG00000167074,WBGene00000469,,Q94126,Q10587
WBGene00000472,ENSG00000006047,WBGene00000472,,O62213,Q9Y2T7
WBGene00000472,ENSG00000060138,WBGene00000472,,O62213,P16989
WBGene00000472,ENSG00000065978,WBGene00000472,,O62213,P67809
WBGene00000476,ENSG00000116017,WBGene00000476,,O02326,Q99856
WBGene00000476,ENSG00000179361,WBGene00000476,,O02326,Q8IVW6
WBGene00000476,ENSG00000205143,WBGene00000476,,O02326,A6NKF2
WBGene00000478,ENSG00000111432,WBGene00000478,,Q9U8U6,Q9ULW2
WBGene00000478,ENSG00000155760,WBGene00000478,,Q9U8U6,O75084
WBGene00000478,ENSG00000157240,WBGene00000478,,Q9U8U6,Q9UP38
WBGene00000478,ENSG00000163251,WBGene00000478,,Q9U8U6,Q13467
WBGene00000478,ENSG00000174804,WBGene00000478,,Q9U8U6,Q9ULV1
WBGene00000478,ENSG00000180340,WBGene00000478,,Q9U8U6,Q14332
WBGene00000478,ENSG00000188763,WBGene00000478,,Q9U8U6,O00144
WBGene00000479,ENSG00000110367,WBGene00000479,,Q95YF3,P26196
WBGene00000480,ENSG00000100226,WBGene00000480,,Q18905,O00178
WBGene00000482,ENSG00000111642,WBGene00000482,,Q22516,Q14839
WBGene00000482,ENSG00000116254,WBGene00000482,,Q22516,Q8TDI0
WBGene00000482,ENSG00000170004,WBGene00000482,,Q22516,Q12873
WBGene00000483,ENSG00000103199,WBGene00000483,,Q0PCD8,O60304
WBGene00000483,ENSG00000103199,WBGene00000483,,Q966L8,O60304
WBGene00000484,ENSG00000068885,WBGene00000484,,G5EGF0,Q9P2H3
WBGene00000484,ENSG00000248710,WBGene00000484,,G5EGF0,H3BRJ5
WBGene00000485,ENSG00000187240,WBGene00000485,,Q19542,Q8NCM8
WBGene00000490,ENSG00000187535,WBGene00000490,,P90757,Q96RY7
WBGene00000491,ENSG00000189350,WBGene00000491,,Q17423,Q6ZUX3
WBGene00000491,ENSG00000198718,WBGene00000491,,Q17423,Q9Y4F4
WBGene00000492,ENSG00000114446,WBGene00000492,,Q93833,Q9NWB7
WBGene00000493,ENSG00000140323,WBGene00000493,,G5EEW0,A7MBM2
WBGene00000493,ENSG00000154309,WBGene00000493,,G5EEW0,Q96F81
WBGene00000498,ENSG00000149554,WBGene00000498,,Q9N3Z3,O14757
WBGene00000499,ENSG00000183765,WBGene00000499,,Q9U1Y5,O96017
WBGene00000500,ENSG00000103266,WBGene00000500,,G5ECY6,Q9UNE7
WBGene00000501,ENSG00000115665,WBGene00000501,,O02228,Q9GZV3
WBGene00000502,ENSG00000110172,WBGene00000502,,G5EEI8,Q9UHD1
WBGene00000502,ENSG00000147166,WBGene00000502,,G5EEI8,Q9UKP3
WBGene00000503,ENSG00000064886,WBGene00000503,,Q11174,Q15782
WBGene00000503,ENSG00000085465,WBGene00000503,,Q11174,Q12889
WBGene00000503,ENSG00000133048,WBGene00000503,,Q11174,P36222
WBGene00000503,ENSG00000133063,WBGene00000503,,Q11174,Q13231
WBGene00000503,ENSG00000134216,WBGene00000503,,Q11174,Q9BZP6
WBGene00000506,ENSG00000112237,WBGene00000506,,Q9TYP2,P24863
WBGene00000507,ENSG00000129315,WBGene00000507,,P34425,O60563
WBGene00000508,ENSG00000129315,WBGene00000508,,P34424,O60563
WBGene00000510,ENSG00000100288,WBGene00000510,,Q22942,Q9Y259
WBGene00000510,ENSG00000110721,WBGene00000510,,Q22942,P35790
WBGene00000515,ENSG00000139163,WBGene00000515,,Q22820,Q9HBU6
WBGene00000515,ENSG00000143845,WBGene00000515,,Q22820,Q9NVF9
WBGene00000518,ENSG00000004660,WBGene00000518,,Q3Y416,Q8N5S9
WBGene00000518,ENSG00000110931,WBGene00000518,,Q3Y416,Q96RR4
WBGene00000519,ENSG00000196419,WBGene00000519,,Q9U2D2,P12956
WBGene00000521,ENSG00000174576,WBGene00000521,,G5EFL9,Q8IUM7
WBGene00000527,ENSG00000182871,WBGene00000527,,G5EGA4,P39060
WBGene00000527,ENSG00000204291,WBGene00000527,,G5EGA4,P39059
WBGene00000529,ENSG00000114859,WBGene00000529,,G5EG93,P51788
WBGene00000529,ENSG00000188037,WBGene00000529,,G5EG93,P35523
WBGene00000530,ENSG00000114859,WBGene00000530,,Q9BMK9,P51788
WBGene00000530,ENSG00000114859,WBGene00000530,,Q9BMK9,P51788
WBGene00000530,ENSG00000188037,WBGene00000530,,Q9BMK9,P35523
WBGene00000530,ENSG00000188037,WBGene00000530,,Q9BMK9,P35523
WBGene00000531,ENSG00000114859,WBGene00000531,,H2L0J1,P51788
WBGene00000531,ENSG00000188037,WBGene00000531,,H2L0J1,P35523
WBGene00000532,ENSG00000073464,WBGene00000532,,G5EGT4,P51793
WBGene00000532,ENSG00000109572,WBGene00000532,,G5EGT4,P51790
WBGene00000532,ENSG00000171365,WBGene00000532,,G5EGT4,P51795
WBGene00000533,ENSG00000103249,WBGene00000533,,G5EC75,P51798
WBGene00000536,ENSG00000167186,WBGene00000536,,P48376,Q99807
WBGene00000539,ENSG00000188603,WBGene00000539,,G3MU35,Q13286
WBGene00000539,ENSG00000188603,WBGene00000539,,G5EBM4,Q13286
WBGene00000540,ENSG00000188603,WBGene00000540,,G5ECU8,Q13286
WBGene00000541,ENSG00000188603,WBGene00000541,,G5EES1,Q13286
WBGene00000542,ENSG00000014216,WBGene00000542,,P34308,P07384
WBGene00000542,ENSG00000092529,WBGene00000542,,P34308,P20807
WBGene00000542,ENSG00000135773,WBGene00000542,,P34308,O14815
WBGene00000542,ENSG00000137225,WBGene00000542,,P34308,Q9UMQ6
WBGene00000542,ENSG00000162909,WBGene00000542,,P34308,P17655
WBGene00000542,ENSG00000182472,WBGene00000542,,P34308,Q6ZSI9
WBGene00000542,ENSG00000203697,WBGene00000542,,P34308,A6NHC0
WBGene00000542,ENSG00000282901,WBGene00000542,,P34308,Q6ZSI9
WBGene00000543,ENSG00000131375,WBGene00000543,,Q22143,Q9Y6W3
WBGene00000545,ENSG00000014216,WBGene00000545,,Q8IAA9,P07384
WBGene00000545,ENSG00000092529,WBGene00000545,,Q8IAA9,P20807
WBGene00000545,ENSG00000135773,WBGene00000545,,Q8IAA9,O14815
WBGene00000545,ENSG00000137225,WBGene00000545,,Q8IAA9,Q9UMQ6
WBGene00000545,ENSG00000162909,WBGene00000545,,Q8IAA9,P17655
WBGene00000545,ENSG00000182472,WBGene00000545,,Q8IAA9,Q6ZSI9
WBGene00000545,ENSG00000203697,WBGene00000545,,Q8IAA9,A6NHC0
WBGene00000545,ENSG00000282901,WBGene00000545,,Q8IAA9,Q6ZSI9
WBGene00000546,ENSG00000014216,WBGene00000546,,Q9N4B2,P07384
WBGene00000546,ENSG00000092529,WBGene00000546,,Q9N4B2,P20807
WBGene00000546,ENSG00000135773,WBGene00000546,,Q9N4B2,O14815
WBGene00000546,ENSG00000137225,WBGene00000546,,Q9N4B2,Q9UMQ6
WBGene00000546,ENSG00000162909,WBGene00000546,,Q9N4B2,P17655
WBGene00000546,ENSG00000182472,WBGene00000546,,Q9N4B2,Q6ZSI9
WBGene00000546,ENSG00000203697,WBGene00000546,,Q9N4B2,A6NHC0
WBGene00000546,ENSG00000282901,WBGene00000546,,Q9N4B2,Q6ZSI9
WBGene00000547,ENSG00000014216,WBGene00000547,,Q9N4B1,P07384
WBGene00000547,ENSG00000092529,WBGene00000547,,Q9N4B1,P20807
WBGene00000547,ENSG00000135773,WBGene00000547,,Q9N4B1,O14815
WBGene00000547,ENSG00000137225,WBGene00000547,,Q9N4B1,Q9UMQ6
WBGene00000547,ENSG00000162909,WBGene00000547,,Q9N4B1,P17655
WBGene00000547,ENSG00000182472,WBGene00000547,,Q9N4B1,Q6ZSI9
WBGene00000547,ENSG00000203697,WBGene00000547,,Q9N4B1,A6NHC0
WBGene00000547,ENSG00000282901,WBGene00000547,,Q9N4B1,Q6ZSI9
WBGene00000549,ENSG00000074054,WBGene00000549,,K8ESK4,Q7Z460
WBGene00000549,ENSG00000074054,WBGene00000549,,P32744,Q7Z460
WBGene00000549,ENSG00000163539,WBGene00000549,,K8ESK4,O75122
WBGene00000549,ENSG00000163539,WBGene00000549,,P32744,O75122
WBGene00000550,ENSG00000132361,WBGene00000550,,P34466,O75153
WBGene00000552,ENSG00000143933,WBGene00000552,,O16305,P62158
WBGene00000552,ENSG00000160014,WBGene00000552,,O16305,P62158
WBGene00000552,ENSG00000198668,WBGene00000552,,O16305,P62158
WBGene00000553,ENSG00000130822,WBGene00000553,,Q9TXJ0,Q6P2M8
WBGene00000553,ENSG00000134072,WBGene00000553,,Q9TXJ0,Q14012
WBGene00000553,ENSG00000183049,WBGene00000553,,Q9TXJ0,Q8IU85
WBGene00000554,ENSG00000188386,WBGene00000554,,G5EDN6,Q96LZ3
WBGene00000554,ENSG00000221823,WBGene00000554,,G5EDN6,P63098
WBGene00000561,ENSG00000123307,WBGene00000561,,P46581,Q9HD90
WBGene00000561,ENSG00000162992,WBGene00000561,,P46581,Q13562
WBGene00000561,ENSG00000164600,WBGene00000561,,P46581,Q96NK8
WBGene00000561,ENSG00000171532,WBGene00000561,,P46581,Q15784
WBGene00000564,ENSG00000149970,WBGene00000564,,G5EEW9,Q8WXI2
WBGene00000565,ENSG00000072818,WBGene00000565,,Q9XXH8,Q15027
WBGene00000565,ENSG00000114331,WBGene00000565,,Q9XXH8,Q15057
WBGene00000565,ENSG00000131584,WBGene00000565,,Q9XXH8,Q96P50
WBGene00000566,ENSG00000133612,WBGene00000566,,Q9XX14,Q96P47
WBGene00000566,ENSG00000135439,WBGene00000566,,Q9XX14,Q99490
WBGene00000566,ENSG00000157985,WBGene00000566,,Q9XX14,Q9UPQ3
WBGene00000566,ENSG00000172650,WBGene00000566,,Q9XX14,A6NIR3
WBGene00000566,ENSG00000174194,WBGene00000566,,Q9XX14,Q5SRD3
WBGene00000566,ENSG00000188234,WBGene00000566,,Q9XX14,Q96P64
WBGene00000566,ENSG00000204149,WBGene00000566,,Q9XX14,Q5VW22
WBGene00000566,ENSG00000204169,WBGene00000566,,Q9XX14,Q5VUJ5
WBGene00000566,ENSG00000204172,WBGene00000566,,Q9XX14,Q5T2P9
WBGene00000566,ENSG00000204172,WBGene00000566,,Q9XX14,Q5VTM2
WBGene00000566,ENSG00000264204,WBGene00000566,,Q9XX14,Q5VUJ5
WBGene00000567,ENSG00000127022,WBGene00000567,,P34652,P27824
WBGene00000567,ENSG00000153132,WBGene00000567,,P34652,O14967
WBGene00000583,ENSG00000162745,WBGene00000583,,G5EBT7,Q68BL8
WBGene00000584,ENSG00000148826,WBGene00000584,,G5EGE2,Q9C056
WBGene00000584,ENSG00000163623,WBGene00000584,,G5EGE2,P78426
WBGene00000584,ENSG00000165066,WBGene00000584,,G5EGE2,A6NJ46
WBGene00000585,ENSG00000135775,WBGene00000585,,Q21444,Q14746
WBGene00000591,ENSG00000164754,WBGene00000591,,Q21306,O60216
WBGene00000591,ENSG00000244588,WBGene00000591,,Q21306,Q9H4I0
WBGene00000761,ENSG00000148459,WBGene00000761,,P91093,Q5T2R2
WBGene00000762,ENSG00000173085,WBGene00000762,,Q5DX47,Q96H96
WBGene00000762,ENSG00000173085,WBGene00000762,,Q8I7J4,Q96H96
WBGene00000763,ENSG00000132423,WBGene00000763,,O18235,Q9NZJ6
WBGene00000764,ENSG00000167113,WBGene00000764,,P91428,Q9Y3A0
WBGene00000765,ENSG00000110871,WBGene00000765,,P34666,Q5HYK3
WBGene00000766,ENSG00000119723,WBGene00000766,,O01884,Q9Y2Z9
WBGene00000767,ENSG00000123815,WBGene00000767,,Q18486,Q96D53
WBGene00000767,ENSG00000163050,WBGene00000767,,Q18486,Q8NI60
WBGene00000768,ENSG00000102879,WBGene00000768,,Q21624,P31146
WBGene00000768,ENSG00000110880,WBGene00000768,,Q21624,Q9ULV4
WBGene00000768,ENSG00000167549,WBGene00000768,,Q21624,Q6QEF8
WBGene00000768,ENSG00000172725,WBGene00000768,,Q21624,Q9BR76
WBGene00000770,ENSG00000107864,WBGene00000770,,Q03571,Q8NE35
WBGene00000770,ENSG00000113742,WBGene00000770,,Q03571,Q17RY0
WBGene00000770,ENSG00000137449,WBGene00000770,,Q03571,Q7Z5Q1
WBGene00000770,ENSG00000283087,WBGene00000770,,Q03571,Q7Z5Q1
WBGene00000772,ENSG00000214575,WBGene00000772,,O01835,Q9BZB8
WBGene00000772,ENSG00000260836,WBGene00000772,,O01835,H3BNC9
WBGene00000772,ENSG00000277445,WBGene00000772,,O01835,Q9BZB8
WBGene00000772,ENSG00000282755,WBGene00000772,,O01835,H3BNC9
WBGene00000773,ENSG00000101138,WBGene00000773,,Q19864,Q05048
WBGene00000774,ENSG00000101811,WBGene00000774,,O45577,P33240
WBGene00000774,ENSG00000177613,WBGene00000774,,O45577,Q9H0L4
WBGene00000776,ENSG00000135047,WBGene00000776,,O45734,P07711
WBGene00000776,ENSG00000136943,WBGene00000776,,O45734,O60911
WBGene00000776,ENSG00000143387,WBGene00000776,,O45734,P43235
WBGene00000778,ENSG00000117519,WBGene00000778,,O44788,Q15417
WBGene00000778,ENSG00000130176,WBGene00000778,,O44788,P51911
WBGene00000778,ENSG00000144834,WBGene00000778,,O44788,Q9UI15
WBGene00000778,ENSG00000149591,WBGene00000778,,O44788,Q01995
WBGene00000778,ENSG00000158710,WBGene00000778,,O44788,P37802
WBGene00000781,ENSG00000164733,WBGene00000781,,P25807,P07858
WBGene00000784,ENSG00000164733,WBGene00000784,,P43508,P07858
WBGene00000784,ENSG00000164733,WBGene00000784,,P43508,P07858
WBGene00000785,ENSG00000164733,WBGene00000785,,P43509,P07858
WBGene00000785,ENSG00000164733,WBGene00000785,,P43509,P07858
WBGene00000785,ENSG00000164733,WBGene00000785,,P43509,P07858
WBGene00000786,ENSG00000164733,WBGene00000786,,P43510,P07858
WBGene00000786,ENSG00000164733,WBGene00000786,,Q8MQC6,P07858
WBGene00000787,ENSG00000167136,WBGene00000787,,Q95NM6,Q14249
WBGene00000788,ENSG00000101160,WBGene00000788,,G5EGP8,Q9UBR2
WBGene00000789,ENSG00000101160,WBGene00000789,,P92005,Q9UBR2
WBGene00000792,ENSG00000134376,WBGene00000792,,Q19350,P82279
WBGene00000792,ENSG00000148204,WBGene00000792,,Q19350,Q5IJ48
WBGene00000793,ENSG00000095794,WBGene00000793,,D0Z5N1,Q03060
WBGene00000793,ENSG00000118260,WBGene00000793,,D0Z5N1,P16220
WBGene00000793,ENSG00000123268,WBGene00000793,,D0Z5N1,P18846
WBGene00000794,ENSG00000168496,WBGene00000794,,Q9N3T2,P39748
WBGene00000795,ENSG00000147687,WBGene00000795,,G5EG18,Q6P1N9
WBGene00000796,ENSG00000171824,WBGene00000796,,G5EBX6,Q01780
WBGene00000798,ENSG00000077348,WBGene00000798,,G5EG59,Q9NQT4
WBGene00000799,ENSG00000105612,WBGene00000799,,P34508,O00115
WBGene00000799,ENSG00000105612,WBGene00000799,,P34508,O00115
WBGene00000799,ENSG00000137976,WBGene00000799,,P34508,Q8WZ79
WBGene00000799,ENSG00000137976,WBGene00000799,,P34508,Q8WZ79
WBGene00000800,ENSG00000110619,WBGene00000800,,O76618,P49589
WBGene00000800,ENSG00000278191,WBGene00000800,,O76618,P49589
WBGene00000802,ENSG00000179218,WBGene00000802,,P27798,P27797
WBGene00000803,ENSG00000225830,WBGene00000803,,Q93781,Q03468
WBGene00000812,ENSG00000007264,WBGene00000812,,G5ECJ6,P42679
WBGene00000812,ENSG00000103653,WBGene00000812,,G5ECJ6,P41240
WBGene00000813,ENSG00000169727,WBGene00000813,,Q9GS00,Q13098
WBGene00000814,ENSG00000166200,WBGene00000814,,O01422,P61201
WBGene00000815,ENSG00000141030,WBGene00000815,,Q9N425,Q9UNS2
WBGene00000816,ENSG00000138663,WBGene00000816,,Q9N359,Q9BT78
WBGene00000817,ENSG00000121022,WBGene00000817,,P91001,Q92905
WBGene00000818,ENSG00000168090,WBGene00000818,,C5VUK2,Q7L5N1
WBGene00000818,ENSG00000168090,WBGene00000818,,Q95PZ0,Q7L5N1
WBGene00000819,ENSG00000064012,WBGene00000819,,G5EBM1,Q14790
WBGene00000819,ENSG00000106144,WBGene00000819,,G5EBM1,P42575
WBGene00000819,ENSG00000164305,WBGene00000819,,G5EBM1,P42574
WBGene00000819,ENSG00000165806,WBGene00000819,,G5EBM1,P55210
WBGene00000822,ENSG00000118729,WBGene00000822,,Q20203,O14958
WBGene00000822,ENSG00000143318,WBGene00000822,,Q20203,P31415
WBGene00000829,ENSG00000198727,WBGene00000829,,P24890,P00156
WBGene00000830,ENSG00000121691,WBGene00000830,,O61235,P04040
WBGene00000831,ENSG00000121691,WBGene00000831,,Q27487,P04040
WBGene00000832,ENSG00000119326,WBGene00000832,,H2L011,Q9UBT7
WBGene00000833,ENSG00000062485,WBGene00000833,,P34575,O75390
WBGene00000834,ENSG00000123191,WBGene00000834,,G5EE14,P35670
WBGene00000834,ENSG00000165240,WBGene00000834,,G5EE14,Q04656
WBGene00000836,ENSG00000055130,WBGene00000836,,Q17389,Q13616
WBGene00000837,ENSG00000108094,WBGene00000837,,Q17390,Q13617
WBGene00000838,ENSG00000036257,WBGene00000838,,Q17391,Q13618
WBGene00000840,ENSG00000166266,WBGene00000840,,Q23639,Q93034
WBGene00000843,ENSG00000136986,WBGene00000843,,Q93561,Q9BUN8
WBGene00000846,ENSG00000055732,WBGene00000846,,Q8T666,Q8TDD5
WBGene00000846,ENSG00000090674,WBGene00000846,,Q8T666,Q9GZU1
WBGene00000846,ENSG00000153898,WBGene00000846,,Q8T666,Q8IZK6
WBGene00000854,ENSG00000197976,WBGene00000854,,Q95YE8,Q02040
WBGene00000857,ENSG00000134245,WBGene00000857,,G8JY66,Q93097
WBGene00000857,ENSG00000134245,WBGene00000857,,P34888,Q93097
WBGene00000857,ENSG00000154764,WBGene00000857,,G8JY66,O00755
WBGene00000857,ENSG00000154764,WBGene00000857,,P34888,O00755
