CE_WB_CURRENT,HS_ENSG,Databases,Score,COMMON_NAME,LOCUS_ID,AHRINGER_LOC,INTERPRO_DOM,SMART,GO,HGNC
WBGene00000022,ENSG00000064687,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"aminophospholipid transport|apolipoprotein A-I receptor activity|apolipoprotein A-I-mediated signaling pathway|ATP binding|ATP-binding cassette (ABC) transporter complex|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cell junction|cell surface|cholesterol efflux|early endosome membrane|endosome|Golgi apparatus|Golgi membrane|high-density lipoprotein particle assembly|integral component of membrane|intracellular membrane-bounded organelle|membrane|memory|negative regulation of amyloid precursor protein biosynthetic process|negative regulation of beta-amyloid formation|nucleotide binding|peptide cross-linking|phagocytic cup|phagocytosis|phosphatidylcholine-translocating ATPase activity|phosphatidylserine-translocating ATPase activity|phospholipid efflux|phospholipid translocation|plasma membrane|positive regulation of beta-amyloid clearance|positive regulation of cholesterol efflux|positive regulation of engulfment of apoptotic cell|positive regulation of ERK1 and ERK2 cascade|positive regulation of phagocytosis|positive regulation of phospholipid efflux|protein localization to nucleus|ruffle membrane|transmembrane transport|transport|transporter activity",ABCA7
WBGene00000022,ENSG00000064687,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"aminophospholipid transport|apolipoprotein A-I receptor activity|apolipoprotein A-I-mediated signaling pathway|ATP binding|ATP-binding cassette (ABC) transporter complex|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cell junction|cell surface|cholesterol efflux|early endosome membrane|endosome|Golgi apparatus|Golgi membrane|high-density lipoprotein particle assembly|integral component of membrane|intracellular membrane-bounded organelle|membrane|memory|negative regulation of amyloid precursor protein biosynthetic process|negative regulation of beta-amyloid formation|nucleotide binding|peptide cross-linking|phagocytic cup|phagocytosis|phosphatidylcholine-translocating ATPase activity|phosphatidylserine-translocating ATPase activity|phospholipid efflux|phospholipid translocation|plasma membrane|positive regulation of beta-amyloid clearance|positive regulation of cholesterol efflux|positive regulation of engulfment of apoptotic cell|positive regulation of ERK1 and ERK2 cascade|positive regulation of phagocytosis|positive regulation of phospholipid efflux|protein localization to nucleus|ruffle membrane|transmembrane transport|transport|transporter activity",ABCA7
WBGene00000022,ENSG00000107331,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATP-binding cassette (ABC) transporter complex|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cholesterol homeostasis|cytoplasmic vesicle|endosome|endosome membrane|integral component of membrane|lipid metabolic process|lysosomal membrane|lysosome|membrane|microtubule organizing center|nucleotide binding|regulation of intracellular cholesterol transport|regulation of transcription from RNA polymerase II promoter|response to drug|response to steroid hormone|transmembrane transport|transport|transporter activity",ABCA2
WBGene00000022,ENSG00000107331,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATP-binding cassette (ABC) transporter complex|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cholesterol homeostasis|cytoplasmic vesicle|endosome|endosome membrane|integral component of membrane|lipid metabolic process|lysosomal membrane|lysosome|membrane|microtubule organizing center|nucleotide binding|regulation of intracellular cholesterol transport|regulation of transcription from RNA polymerase II promoter|response to drug|response to steroid hormone|transmembrane transport|transport|transporter activity",ABCA2
WBGene00000022,ENSG00000141338,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|drug transmembrane transport|integral component of membrane|lipid transport|membrane|mitochondrial inner membrane|nucleotide binding|plasma membrane|transmembrane transport|transport|transporter activity|xenobiotic transport|xenobiotic-transporting ATPase activity",ABCA8
WBGene00000022,ENSG00000141338,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|drug transmembrane transport|integral component of membrane|lipid transport|membrane|mitochondrial inner membrane|nucleotide binding|plasma membrane|transmembrane transport|transport|transporter activity|xenobiotic transport|xenobiotic-transporting ATPase activity",ABCA8
WBGene00000022,ENSG00000144452,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"apolipoprotein A-I receptor binding|ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cellular homeostasis|ceramide transport|cytoplasm|cytosol|epidermal lamellar body|establishment of skin barrier|integral component of membrane|intracellular membrane-bounded organelle|keratinization|keratinocyte differentiation|lipid homeostasis|lipid transport|lipid transporter activity|lipid-transporting ATPase activity|lung alveolus development|membrane|mitochondrial inner membrane|nucleotide binding|phospholipid efflux|plasma membrane|positive regulation of cholesterol efflux|positive regulation of protein localization to cell surface|protein binding|protein localization to plasma membrane|receptor binding|regulated exocytosis|secretion by cell|surfactant homeostasis|transmembrane transport|transport|transporter activity",ABCA12
WBGene00000022,ENSG00000144452,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"apolipoprotein A-I receptor binding|ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cellular homeostasis|ceramide transport|cytoplasm|cytosol|epidermal lamellar body|establishment of skin barrier|integral component of membrane|intracellular membrane-bounded organelle|keratinization|keratinocyte differentiation|lipid homeostasis|lipid transport|lipid transporter activity|lipid-transporting ATPase activity|lung alveolus development|membrane|mitochondrial inner membrane|nucleotide binding|phospholipid efflux|plasma membrane|positive regulation of cholesterol efflux|positive regulation of protein localization to cell surface|protein binding|protein localization to plasma membrane|receptor binding|regulated exocytosis|secretion by cell|surfactant homeostasis|transmembrane transport|transport|transporter activity",ABCA12
WBGene00000022,ENSG00000154258,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|integral component of membrane|intracellular membrane-bounded organelle|lipid transport|membrane|mitochondrion|nucleotide binding|transmembrane transport|transport|transporter activity",ABCA9
WBGene00000022,ENSG00000154258,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|integral component of membrane|intracellular membrane-bounded organelle|lipid transport|membrane|mitochondrion|nucleotide binding|transmembrane transport|transport|transporter activity",ABCA9
WBGene00000022,ENSG00000154262,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|integral component of membrane|intracellular membrane-bounded organelle|lipid transport|membrane|nucleoplasm|nucleotide binding|transmembrane transport|transport|transporter activity",ABCA6
WBGene00000022,ENSG00000154262,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|integral component of membrane|intracellular membrane-bounded organelle|lipid transport|membrane|nucleoplasm|nucleotide binding|transmembrane transport|transport|transporter activity",ABCA6
WBGene00000022,ENSG00000154263,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|integral component of membrane|intracellular membrane-bounded organelle|lipid transport|membrane|nucleotide binding|transmembrane transport|transport|transporter activity",ABCA10
WBGene00000022,ENSG00000154263,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|integral component of membrane|intracellular membrane-bounded organelle|lipid transport|membrane|nucleotide binding|transmembrane transport|transport|transporter activity",ABCA10
WBGene00000022,ENSG00000154265,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cholesterol efflux|endosome|Golgi apparatus|Golgi membrane|high-density lipoprotein particle remodeling|integral component of membrane|intracellular membrane-bounded organelle|late endosome|late endosome membrane|lipid transport|lipid transporter activity|lysosomal membrane|lysosome|membrane|negative regulation of macrophage derived foam cell differentiation|nucleotide binding|reverse cholesterol transport|transmembrane transport|transport|transporter activity",ABCA5
WBGene00000022,ENSG00000154265,COMPARA|ORTHOMCL,2,abt-4,Y39D8C.1,V-1G17,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|cholesterol efflux|endosome|Golgi apparatus|Golgi membrane|high-density lipoprotein particle remodeling|integral component of membrane|intracellular membrane-bounded organelle|late endosome|late endosome membrane|lipid transport|lipid transporter activity|lysosomal membrane|lysosome|membrane|negative regulation of macrophage derived foam cell differentiation|nucleotide binding|reverse cholesterol transport|transmembrane transport|transport|transporter activity",ABCA5
WBGene00000022,ENSG00000165029,ORTHOMCL,1,abt-4,Y39D8C.1,V-1G15,"INTERPRO:IPR003439 ""ABC transporter-like""|INTERPRO:IPR003593 ""AAA+ ATPase domain""|INTERPRO:IPR026082 ""ABC transporter A, ABCA""|INTERPRO:IPR027417 ""P-loop containing nucleoside triphosphate hydrolase""",SM00382,"aminophospholipid transport|anion transmembrane transport|anion transmembrane transporter activity|apolipoprotein A-I binding|apolipoprotein A-I receptor activity|apolipoprotein A-I-mediated signaling pathway|apolipoprotein binding|ATP binding|ATPase activity|ATPase activity, coupled to transmembrane movement of substances|ATPase binding|cell surface|cellular response to cholesterol|cellular response to lipopolysaccharide|cellular response to retinoic acid|cholesterol binding|cholesterol efflux|cholesterol homeostasis|cholesterol metabolic process|cholesterol transport|cholesterol transporter activity|endocytic vesicle|endoplasmic reticulum membrane|endosomal transport|external side of plasma membrane|G-protein coupled receptor signaling pathway|Golgi apparatus|high-density lipoprotein particle|high-density lipoprotein particle assembly|integral component of membrane|integral component of plasma membrane|interleukin-1 beta secretion|intracellular cholesterol transport|intracellular membrane-bounded organelle|lipid metabolic process|lipoprotein biosynthetic process|lipoprotein metabolic process|lysosome organization|membrane|membrane raft|negative regulation of cholesterol storage|negative regulation of macrophage derived foam cell differentiation|nucleotide binding|peptide secretion|perinuclear region of cytoplasm|phagocytic vesicle|phagocytosis, engulfment|phosphatidylcholine-translocating ATPase activity|phosphatidylserine-translocating ATPase activity|phospholipid binding|phospholipid efflux|phospholipid homeostasis|phospholipid translocation|phospholipid transport|phospholipid transporter activity|plasma membrane|platelet dense granule organization|positive regulation of cAMP biosynthetic process|positive regulation of cholesterol efflux|protein binding|protein lipidation|receptor binding|regulation of Cdc42 protein signal transduction|regulation of high-density lipoprotein particle assembly|regulation of lipid metabolic process|response to drug|response to laminar fluid shear stress|response to low-density lipoprotein particle|response to nutrient|reverse cholesterol transport|small GTPase binding|steroid metabolic process|syntaxin binding|transmembrane transport|transport|transporter activity",ABCA1
